OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
1.03601E+18,51,102,Not Delivered,29/8/2021,Home,John,22,23,Kenya,H-555,444337
4.98541E+18,43,125,Not Shipped,31/7/2021,Healthcare,Jacob,26,23,China,HC-188,444008
1.33031E+18,12,242,Shipped,6/9/2021,Fashion,John,25,16,China,F-901,444445
4.41581E+18,77,186,Not Shipped,13/11/2021,Healthcare,Pablo,30,17,Germany,HC-188,445113
1.23911E+18,59,172,Shipped,23/12/2021,Fashion,Maria,27,16,India,F-203,445553
1.18111E+18,75,207,Delivered,10/9/2021,Office,Stella,23,14,USA,O-630,444449
2.21241E+18,72,183,Not Shipped,8/7/2021,Home,Jacob,29,20,USA,H-901,443885
2.29891E+18,11,169,Not Delivered,24/8/2021,Fashion,Pablo,21,19,India,F-630,444332
4.39251E+18,11,110,Delivered,24/8/2021,Home,Pablo,35,13,UK,H-101,444332
3.83891E+18,22,103,Not Delivered,9/12/2021,Fashion,Abdul,25,16,Germany,F-188,445339
3.14931E+18,2,146,Delivered,12/10/2021,Fashion,Abdul,23,20,Singapore,F-203,444881
3.41991E+18,48,218,Shipped,9/12/2021,Entertainment,Abdul,32,12,China,ENT-630,445339
1.80891E+18,85,135,Shipped,6/8/2021,Fashion,Abdul,30,24,India,F-188,444114
1.93081E+18,63,109,Shipped,10/12/2021,Entertainment,Kristen,28,15,Singapore,ENT-555,445440
3.21971E+18,33,121,Delivered,25/7/2021,Entertainment,Abdul,28,15,UK,ENT-203,444002
1.84831E+18,78,110,Not Delivered,26/10/2021,Office,Pablo,20,12,Singapore,O-630,444995
4.00561E+18,95,180,Delivered,19/9/2021,Healthcare,Pablo,35,18,UK,HC-203,444558
3.17401E+18,58,133,Delivered,30/7/2021,Healthcare,Sofia,21,18,Singapore,HC-555,444007
4.25111E+18,95,114,Not Shipped,16/9/2021,Home,Kristen,23,17,Germany,H-203,444555
4.10861E+18,85,174,Delivered,18/9/2021,Entertainment,Anthony,35,13,Singapore,ENT-630,444557
2.39091E+18,38,186,Shipped,5/7/2021,Office,Stella,25,14,Italy,O-630,443882
2.23961E+18,14,144,Shipped,24/8/2021,Fashion,Sofia,31,19,UK,F-203,444332
3.33671E+18,19,132,Not Delivered,19/10/2021,Entertainment,John,24,21,UK,ENT-203,444888
2.36291E+18,80,186,Shipped,30/7/2021,Fashion,Kristen,24,25,UK,F-901,444007
4.30421E+18,39,136,Not Shipped,4/10/2021,Office,Abdul,25,13,Italy,O-203,444773
3.07051E+18,83,101,Delivered,16/7/2021,Fashion,Kristen,35,18,Singapore,F-555,443993
2.03341E+18,34,133,Not Delivered,14/7/2021,Fashion,Anthony,35,13,Singapore,F-630,443991
3.57961E+18,95,104,Shipped,9/12/2021,Fashion,Sofia,32,25,Germany,F-630,445339
1.04211E+18,51,101,Shipped,10/12/2021,Fashion,Kristen,33,13,India,F-630,445440
1.40791E+18,29,110,Not Delivered,2/10/2021,Entertainment,Emma,30,14,USA,ENT-901,444771
4.47621E+18,68,157,Delivered,14/9/2021,Office,John,34,12,Singapore,O-188,444553
2.41491E+18,50,125,Not Shipped,10/7/2021,Fashion,Emma,32,13,Kenya,F-901,443887
1.64871E+18,38,215,Shipped,7/7/2021,Fashion,Sofia,35,15,UK,F-101,443884
3.03401E+18,98,164,Not Delivered,3/10/2021,Healthcare,Emma,26,12,Italy,HC-188,444772
3.92051E+18,60,248,Not Delivered,6/10/2021,Healthcare,Stella,26,14,Italy,HC-188,444775
3.13571E+18,99,238,Not Shipped,23/12/2021,Entertainment,Emma,22,19,Kenya,ENT-188,445553
1.13231E+18,54,121,Not Delivered,29/10/2021,Fashion,Pablo,28,13,Germany,F-901,444998
3.18801E+18,49,249,Shipped,14/7/2021,Entertainment,John,20,25,Singapore,ENT-203,443991
2.06751E+18,62,114,Not Delivered,24/9/2021,Home,Emma,20,23,Kenya,H-188,444663
3.08421E+18,74,249,Delivered,8/12/2021,Fashion,Pablo,24,15,Kenya,F-901,445338
4.72481E+18,5,213,Not Delivered,6/9/2021,Entertainment,Maria,35,19,UK,ENT-630,444445
1.32131E+18,6,202,Not Shipped,11/7/2021,Fashion,Emma,21,15,USA,F-630,443888
1.65161E+18,82,176,Not Delivered,24/11/2021,Healthcare,Stella,34,21,India,HC-101,445224
3.63381E+18,47,123,Not Delivered,2/9/2021,Office,Pablo,25,17,Singapore,O-630,444441
2.54941E+18,1,126,Delivered,10/10/2021,Fashion,Kristen,24,12,Italy,F-630,444779
2.59801E+18,35,166,Not Shipped,19/9/2021,Healthcare,John,26,17,Singapore,HC-630,444558
1.66281E+18,77,176,Shipped,22/12/2021,Office,Stella,23,22,Singapore,O-203,445552
3.10501E+18,17,228,Not Shipped,12/7/2021,Home,Maria,34,12,Singapore,H-901,443889
3.19111E+18,88,106,Shipped,1/10/2021,Entertainment,Maria,33,13,Germany,ENT-630,444770
1.67531E+18,74,222,Delivered,21/9/2021,Fashion,Kristen,21,12,USA,F-188,444660
4.04741E+18,89,100,Delivered,29/7/2021,Office,Emma,23,20,India,O-901,444006
3.28571E+18,41,183,Delivered,29/10/2021,Healthcare,Stella,32,24,UK,HC-188,444998
4.13011E+18,63,244,Not Delivered,14/7/2021,Entertainment,Abdul,32,17,Germany,ENT-555,443991
4.12201E+18,36,186,Not Delivered,20/11/2021,Entertainment,John,24,19,Singapore,ENT-188,445220
2.36211E+18,3,178,Not Shipped,10/7/2021,Fashion,Stella,22,15,Italy,F-188,443887
4.51001E+18,78,211,Not Delivered,24/10/2021,Entertainment,Anthony,35,14,USA,ENT-630,444993
1.07451E+18,1,249,Shipped,14/8/2021,Home,Sofia,27,18,Kenya,H-630,444222
3.48031E+18,24,106,Not Shipped,29/8/2021,Entertainment,Jacob,30,23,Singapore,ENT-101,444337
2.23911E+18,51,168,Not Delivered,4/10/2021,Healthcare,Jacob,25,22,Kenya,HC-188,444773
4.17791E+18,66,227,Delivered,11/10/2021,Healthcare,Anthony,29,25,Italy,HC-901,444880
1.70241E+18,4,192,Not Delivered,2/12/2021,Office,Maria,28,13,India,O-555,445332
2.22361E+18,77,142,Shipped,15/11/2021,Home,Anthony,29,24,Germany,H-101,445115
1.33231E+18,54,170,Delivered,18/10/2021,Entertainment,Anthony,26,25,China,ENT-630,444887
1.92191E+18,31,144,Not Delivered,8/12/2021,Healthcare,John,23,15,China,HC-630,445338
1.32011E+18,89,203,Shipped,8/12/2021,Entertainment,Stella,25,13,UK,ENT-203,445338
3.03991E+18,34,230,Not Shipped,7/12/2021,Home,Jacob,21,10,USA,H-555,445337
1.45531E+18,93,250,Not Shipped,24/12/2021,Healthcare,Emma,25,17,India,HC-555,445554
3.33321E+18,39,239,Not Delivered,16/7/2021,Entertainment,Sofia,32,14,China,ENT-101,443993
3.53611E+18,26,148,Shipped,7/11/2021,Fashion,Stella,29,19,India,F-630,445007
2.61491E+18,96,235,Shipped,18/8/2021,Entertainment,Jacob,21,20,Singapore,ENT-901,444226
1.26991E+18,77,148,Delivered,15/11/2021,Home,Anthony,30,17,UK,H-555,445115
3.28151E+18,66,126,Shipped,6/12/2021,Entertainment,Anthony,28,23,Italy,ENT-203,445336
1.22671E+18,26,204,Delivered,15/11/2021,Fashion,Abdul,29,19,Italy,F-555,445115
3.46511E+18,93,209,Delivered,5/8/2021,Entertainment,Pablo,20,19,Singapore,ENT-188,444113
2.06311E+18,60,116,Not Delivered,15/8/2021,Entertainment,John,30,22,UK,ENT-630,444223
3.26551E+18,51,224,Not Delivered,2/11/2021,Home,Anthony,33,10,UK,H-555,445002
2.84251E+18,81,149,Delivered,30/7/2021,Home,Stella,29,19,India,H-555,444007
4.95911E+18,32,203,Not Delivered,25/7/2021,Healthcare,Kristen,27,11,Kenya,HC-555,444002
4.17001E+18,83,173,Not Delivered,8/7/2021,Entertainment,Jacob,34,23,Italy,ENT-555,443885
3.59431E+18,51,199,Shipped,20/9/2021,Entertainment,Stella,24,24,Kenya,ENT-555,444559
4.03661E+18,33,135,Delivered,15/7/2021,Healthcare,Pablo,23,20,China,HC-188,443992
2.15231E+18,84,152,Not Shipped,25/7/2021,Office,Stella,23,21,Germany,O-188,444002
3.93621E+18,23,136,Shipped,30/9/2021,Fashion,Anthony,30,12,USA,F-555,444669
2.59851E+18,43,193,Delivered,7/11/2021,Fashion,John,35,11,India,F-188,445007
2.46281E+18,83,160,Not Delivered,30/7/2021,Home,Emma,21,21,Kenya,H-630,444007
1.60861E+18,74,154,Shipped,8/8/2021,Home,Kristen,26,10,China,H-630,444116
4.97171E+18,84,222,Delivered,7/10/2021,Fashion,Abdul,27,15,Germany,F-630,444776
1.36231E+18,55,197,Not Shipped,27/11/2021,Entertainment,Emma,34,16,Singapore,ENT-901,445227
2.07161E+18,34,241,Delivered,14/7/2021,Fashion,John,21,19,China,F-203,443991
3.78701E+18,22,126,Not Shipped,8/7/2021,Home,Stella,22,23,China,H-203,443885
2.26731E+18,71,231,Delivered,3/7/2021,Home,Maria,26,21,India,H-901,443880
3.63541E+18,58,191,Not Shipped,13/9/2021,Entertainment,Stella,27,23,Germany,ENT-555,444552
4.69611E+18,40,183,Not Shipped,1/11/2021,Office,Anthony,27,13,China,O-901,445001
4.13951E+18,85,117,Not Delivered,7/11/2021,Home,John,29,10,Germany,H-203,445007
2.32731E+18,85,145,Not Shipped,3/7/2021,Fashion,Emma,22,13,UK,F-555,443880
3.28991E+18,97,147,Not Delivered,16/7/2021,Fashion,Maria,28,21,Germany,F-101,443993
2.94571E+18,16,250,Shipped,13/12/2021,Entertainment,Maria,27,22,India,ENT-203,445443
1.41641E+18,14,173,Delivered,18/8/2021,Entertainment,Pablo,22,23,Kenya,ENT-203,444226
1.44151E+18,7,154,Not Shipped,6/7/2021,Home,Emma,35,14,Singapore,H-101,443883
4.84711E+18,30,187,Shipped,20/10/2021,Entertainment,Kristen,26,11,Germany,ENT-203,444889
4.85891E+18,99,183,Not Shipped,20/8/2021,Healthcare,Pablo,34,11,Italy,HC-555,444228
1.45141E+18,14,231,Delivered,24/12/2021,Office,Anthony,28,23,China,O-555,445554
3.73891E+18,68,250,Not Delivered,18/12/2021,Entertainment,John,33,15,Germany,ENT-630,445448
2.36791E+18,39,218,Not Shipped,18/12/2021,Healthcare,Emma,21,10,Singapore,HC-901,445448
3.07751E+18,11,152,Not Delivered,4/10/2021,Office,Sofia,26,24,UK,O-901,444773
1.21111E+18,16,107,Delivered,12/7/2021,Healthcare,Abdul,25,22,Singapore,HC-630,443889
3.09491E+18,6,222,Not Delivered,2/11/2021,Fashion,Kristen,24,12,USA,F-101,445002
4.83981E+18,98,139,Shipped,29/8/2021,Entertainment,John,30,20,UK,ENT-101,444337
2.05191E+18,18,202,Not Delivered,23/12/2021,Home,Stella,22,14,UK,H-901,445553
3.40251E+18,46,166,Not Delivered,27/11/2021,Entertainment,Anthony,20,24,Kenya,ENT-901,445227
4.63821E+18,50,152,Not Shipped,29/10/2021,Entertainment,John,23,24,USA,ENT-203,444998
1.69831E+18,79,164,Shipped,2/11/2021,Home,John,30,10,Italy,H-630,445002
2.04211E+18,73,137,Shipped,13/10/2021,Healthcare,Pablo,24,11,Germany,HC-630,444882
3.94641E+18,25,222,Not Delivered,1/11/2021,Healthcare,Emma,22,25,USA,HC-101,445001
2.39201E+18,70,115,Not Shipped,5/8/2021,Fashion,Anthony,31,15,USA,F-630,444113
3.89861E+18,98,249,Not Shipped,4/12/2021,Office,John,24,10,Singapore,O-203,445334
3.22491E+18,16,122,Shipped,24/12/2021,Office,Pablo,35,18,Kenya,O-555,445554
3.29641E+18,70,142,Shipped,13/7/2021,Home,Emma,20,20,India,H-901,443990
3.21591E+18,30,121,Shipped,4/7/2021,Office,Emma,29,18,USA,O-203,443881
1.25301E+18,74,204,Not Shipped,27/9/2021,Home,Kristen,22,14,Singapore,H-901,444666
4.73731E+18,28,163,Not Shipped,16/7/2021,Fashion,Jacob,33,16,Singapore,F-555,443993
2.83841E+18,58,189,Delivered,4/12/2021,Home,Abdul,20,15,India,H-101,445334
2.67041E+18,42,121,Not Shipped,10/10/2021,Office,Pablo,30,24,UK,O-901,444779
2.27911E+18,34,123,Not Delivered,2/10/2021,Home,Kristen,34,23,UK,H-101,444771
1.01851E+18,51,160,Not Shipped,18/12/2021,Fashion,Pablo,22,20,China,F-901,445448
2.82601E+18,78,158,Shipped,13/11/2021,Healthcare,John,24,13,Singapore,HC-188,445113
1.83261E+18,90,169,Not Delivered,21/11/2021,Entertainment,Jacob,32,14,China,ENT-101,445221
1.26111E+18,43,109,Not Delivered,2/10/2021,Home,Stella,30,18,USA,H-188,444771
2.60191E+18,35,171,Not Delivered,15/9/2021,Entertainment,Emma,24,24,Italy,ENT-630,444554
4.44001E+18,59,212,Delivered,2/12/2021,Entertainment,Abdul,26,18,USA,ENT-901,445332
3.64391E+18,51,171,Delivered,13/10/2021,Healthcare,Anthony,30,20,UK,HC-101,444882
2.44941E+18,48,215,Not Shipped,8/12/2021,Office,Sofia,32,16,Germany,O-188,445338
4.73661E+18,11,163,Not Shipped,11/11/2021,Home,Emma,25,10,USA,H-188,445111
4.50751E+18,84,238,Not Shipped,29/8/2021,Fashion,Anthony,30,25,Germany,F-901,444337
3.87391E+18,91,214,Delivered,17/7/2021,Healthcare,Jacob,23,23,Italy,HC-188,443994
1.01551E+18,100,154,Not Delivered,31/7/2021,Entertainment,Kristen,33,10,Germany,ENT-101,444008
3.69481E+18,35,222,Shipped,10/9/2021,Office,John,20,10,India,O-101,444449
4.20531E+18,29,107,Delivered,2/12/2021,Home,Maria,26,25,Singapore,H-101,445332
1.49231E+18,33,184,Not Delivered,7/12/2021,Office,Pablo,21,11,India,O-555,445337
2.92801E+18,9,218,Not Delivered,26/10/2021,Home,Jacob,29,12,Germany,H-188,444995
3.09171E+18,48,191,Not Shipped,30/8/2021,Fashion,John,33,17,Kenya,F-188,444338
4.15821E+18,31,188,Not Delivered,8/8/2021,Healthcare,Jacob,35,21,India,HC-555,444116
3.53471E+18,75,126,Shipped,14/10/2021,Healthcare,Sofia,22,24,UK,HC-630,444883
4.74591E+18,19,246,Not Delivered,3/7/2021,Healthcare,Kristen,29,18,USA,HC-188,443880
1.74731E+18,50,120,Delivered,4/10/2021,Home,Emma,27,25,Germany,H-555,444773
2.77361E+18,26,136,Delivered,10/7/2021,Healthcare,Emma,24,12,India,HC-203,443887
1.81271E+18,52,246,Shipped,30/9/2021,Healthcare,John,28,16,Germany,HC-188,444669
4.90981E+18,13,162,Not Delivered,10/7/2021,Home,Abdul,20,25,UK,H-188,443887
1.91541E+18,32,234,Not Delivered,23/11/2021,Office,John,35,14,Germany,O-901,445223
5.00781E+18,10,211,Not Delivered,10/10/2021,Entertainment,Jacob,26,12,UK,ENT-555,444779
4.34151E+18,34,202,Delivered,12/7/2021,Entertainment,Maria,21,24,Kenya,ENT-901,443889
4.52581E+18,59,172,Not Shipped,29/12/2021,Healthcare,Emma,24,15,USA,HC-188,445559
1.50721E+18,57,238,Shipped,11/8/2021,Office,Emma,28,15,Kenya,O-630,444119
1.84401E+18,32,220,Not Delivered,13/10/2021,Office,Pablo,24,15,Germany,O-555,444882
2.87831E+18,53,185,Delivered,15/7/2021,Fashion,Pablo,22,24,USA,F-901,443992
3.82051E+18,70,151,Not Shipped,19/10/2021,Office,John,23,20,Kenya,O-630,444888
4.82041E+18,33,212,Delivered,16/7/2021,Fashion,Emma,30,20,India,F-901,443993
3.01211E+18,22,103,Not Delivered,18/12/2021,Healthcare,Stella,28,20,Germany,HC-101,445448
5.02021E+18,94,187,Not Delivered,4/10/2021,Fashion,Abdul,25,24,UK,F-203,444773
3.30861E+18,88,227,Shipped,7/10/2021,Entertainment,Abdul,30,11,India,ENT-630,444776
2.18941E+18,7,124,Shipped,28/8/2021,Home,Jacob,21,16,India,H-101,444336
2.08611E+18,19,180,Delivered,21/11/2021,Entertainment,Sofia,30,11,Singapore,ENT-203,445221
2.74461E+18,77,108,Not Shipped,11/8/2021,Healthcare,Emma,34,19,Italy,HC-203,444119
1.01111E+18,9,178,Shipped,27/9/2021,Office,Stella,27,11,UK,O-901,444666
3.45931E+18,84,146,Shipped,29/7/2021,Home,Emma,32,23,India,H-101,444006
4.86731E+18,96,163,Not Delivered,3/7/2021,Fashion,Pablo,34,25,India,F-203,443880
4.78741E+18,60,121,Not Shipped,15/9/2021,Entertainment,Pablo,22,23,Germany,ENT-101,444554
4.39111E+18,79,155,Not Shipped,28/11/2021,Entertainment,Emma,34,25,USA,ENT-188,445228
2.29731E+18,23,145,Shipped,29/10/2021,Entertainment,Stella,28,15,USA,ENT-188,444998
4.15841E+18,69,186,Delivered,22/7/2021,Healthcare,Pablo,35,21,India,HC-188,443999
1.35151E+18,95,150,Not Delivered,10/10/2021,Fashion,John,26,23,USA,F-188,444779
1.44931E+18,81,227,Shipped,11/8/2021,Entertainment,Maria,20,20,Kenya,ENT-203,444119
4.17131E+18,70,125,Shipped,30/7/2021,Healthcare,Emma,22,24,Italy,HC-630,444007
3.37181E+18,5,249,Shipped,1/11/2021,Entertainment,Maria,21,21,Singapore,ENT-901,445001
2.76681E+18,47,215,Not Shipped,24/11/2021,Entertainment,Kristen,29,18,Kenya,ENT-188,445224
1.55341E+18,9,200,Delivered,30/9/2021,Fashion,Kristen,35,14,Singapore,F-188,444669
3.72071E+18,4,247,Delivered,12/10/2021,Healthcare,Kristen,33,12,Germany,HC-630,444881
3.84551E+18,98,236,Not Shipped,22/12/2021,Fashion,Pablo,31,10,China,F-555,445552
3.41591E+18,46,159,Delivered,1/11/2021,Entertainment,Jacob,25,17,India,ENT-630,445001
2.22531E+18,36,248,Not Shipped,6/9/2021,Healthcare,Pablo,31,11,India,HC-901,444445
4.42111E+18,28,207,Delivered,27/9/2021,Healthcare,Stella,21,25,UK,HC-101,444666
1.89531E+18,72,127,Shipped,7/11/2021,Fashion,Anthony,32,25,Kenya,F-188,445007
4.18251E+18,61,122,Delivered,30/9/2021,Home,Stella,21,24,USA,H-188,444669
2.88551E+18,16,230,Not Delivered,14/12/2021,Entertainment,Abdul,22,25,Italy,ENT-555,445444
2.46691E+18,67,207,Not Shipped,16/7/2021,Healthcare,Stella,22,11,Kenya,HC-188,443993
3.81441E+18,17,161,Delivered,11/8/2021,Entertainment,Maria,24,20,India,ENT-630,444119
4.79151E+18,18,241,Shipped,1/11/2021,Entertainment,Kristen,32,22,India,ENT-555,445001
4.11881E+18,72,188,Not Delivered,7/9/2021,Healthcare,Abdul,29,19,Italy,HC-630,444446
3.66281E+18,52,186,Not Delivered,19/10/2021,Office,Emma,24,20,UK,O-188,444888
4.80881E+18,4,111,Delivered,6/10/2021,Home,John,22,24,Kenya,H-101,444775
2.47301E+18,69,200,Delivered,19/10/2021,Healthcare,Jacob,33,11,India,HC-901,444888
4.88841E+18,30,189,Not Delivered,22/7/2021,Entertainment,Sofia,31,14,Italy,ENT-188,443999
2.54091E+18,82,206,Delivered,6/9/2021,Healthcare,Maria,34,15,India,HC-203,444445
2.17791E+18,46,143,Not Shipped,11/8/2021,Entertainment,Maria,21,18,China,ENT-203,444119
1.62501E+18,16,165,Delivered,6/9/2021,Home,Kristen,30,15,Singapore,H-203,444445
3.58421E+18,15,185,Not Delivered,12/12/2021,Home,Stella,22,21,Kenya,H-101,445442
4.01701E+18,94,183,Shipped,27/9/2021,Office,Emma,31,14,Kenya,O-188,444666
3.64241E+18,72,122,Shipped,14/12/2021,Fashion,Pablo,28,13,USA,F-555,445444
4.61041E+18,85,131,Not Shipped,3/8/2021,Office,Stella,24,23,Italy,O-101,444111
4.94881E+18,43,141,Delivered,22/7/2021,Fashion,Anthony,27,19,Kenya,F-630,443999
4.77211E+18,8,189,Shipped,7/7/2021,Fashion,Anthony,25,22,Italy,F-555,443884
4.55671E+18,80,106,Not Shipped,4/10/2021,Healthcare,John,21,14,China,HC-188,444773
2.07881E+18,90,153,Delivered,20/9/2021,Entertainment,Maria,26,12,Kenya,ENT-188,444559
2.91341E+18,61,102,Delivered,11/11/2021,Home,Jacob,22,17,Germany,H-188,445111
1.98361E+18,9,189,Not Shipped,16/11/2021,Fashion,Sofia,29,23,Italy,F-203,445116
1.70611E+18,78,223,Not Delivered,10/9/2021,Home,John,24,11,Singapore,H-188,444449
2.63691E+18,31,239,Shipped,15/11/2021,Office,Abdul,25,17,Italy,O-630,445115
2.20931E+18,86,132,Not Shipped,5/7/2021,Fashion,Sofia,22,14,China,F-555,443882
1.77991E+18,46,216,Not Shipped,12/10/2021,Home,Emma,30,17,Germany,H-203,444881
3.72291E+18,57,191,Delivered,23/10/2021,Office,Kristen,33,13,UK,O-203,444992
1.12761E+18,96,189,Not Shipped,14/8/2021,Healthcare,Jacob,24,11,Italy,HC-555,444222
3.16781E+18,58,172,Shipped,14/9/2021,Entertainment,Maria,29,10,India,ENT-188,444553
1.70041E+18,54,177,Not Delivered,7/11/2021,Healthcare,Maria,24,19,Kenya,HC-630,445007
2.57551E+18,50,132,Shipped,11/10/2021,Office,Sofia,21,13,Singapore,O-555,444880
2.51631E+18,76,235,Not Shipped,8/12/2021,Fashion,Anthony,32,21,UK,F-630,445338
2.74051E+18,89,197,Shipped,7/9/2021,Office,Emma,31,18,UK,O-203,444446
1.39061E+18,99,132,Not Delivered,7/10/2021,Healthcare,Kristen,28,24,Singapore,HC-901,444776
2.50911E+18,48,224,Not Shipped,3/10/2021,Fashion,Stella,21,17,USA,F-630,444772
1.01581E+18,35,173,Not Delivered,1/11/2021,Home,Stella,33,16,India,H-203,445001
4.32801E+18,74,168,Not Delivered,8/7/2021,Office,Pablo,25,23,Kenya,O-203,443885
2.57361E+18,40,179,Not Delivered,1/10/2021,Home,Kristen,23,21,USA,H-188,444770
2.08561E+18,100,108,Not Delivered,24/12/2021,Healthcare,Kristen,20,19,Kenya,HC-555,445554
4.12881E+18,36,239,Shipped,24/12/2021,Fashion,Jacob,28,24,Germany,F-101,445554
2.96191E+18,39,247,Not Shipped,13/11/2021,Office,John,21,12,Kenya,O-901,445113
2.24641E+18,91,149,Shipped,24/8/2021,Fashion,Sofia,27,20,USA,F-630,444332
1.06881E+18,49,172,Shipped,7/11/2021,Home,Anthony,21,13,Italy,H-901,445007
2.17131E+18,78,138,Not Delivered,8/8/2021,Home,Stella,21,22,Germany,H-101,444116
3.22961E+18,4,246,Delivered,26/8/2021,Fashion,Pablo,25,12,Germany,F-901,444334
2.50621E+18,16,146,Not Shipped,7/12/2021,Healthcare,Sofia,23,16,India,HC-555,445337
4.31501E+18,45,182,Shipped,18/12/2021,Office,John,22,13,Singapore,O-188,445448
1.18041E+18,91,228,Not Shipped,24/12/2021,Office,Sofia,29,15,Italy,O-203,445554
2.13161E+18,79,180,Not Delivered,6/7/2021,Entertainment,Emma,20,12,UK,ENT-901,443883
3.56381E+18,32,199,Not Delivered,16/11/2021,Entertainment,Sofia,31,13,UK,ENT-101,445116
1.91671E+18,61,204,Not Delivered,13/10/2021,Office,Sofia,20,18,Singapore,O-901,444882
4.53191E+18,53,101,Shipped,16/11/2021,Healthcare,Anthony,27,25,Kenya,HC-188,445116
4.49771E+18,81,177,Delivered,14/7/2021,Office,Emma,22,11,Singapore,O-630,443991
2.18121E+18,75,178,Delivered,27/9/2021,Healthcare,Kristen,31,22,China,HC-101,444666
4.52361E+18,95,216,Not Delivered,11/11/2021,Home,Jacob,25,25,China,H-203,445111
1.41831E+18,41,235,Not Delivered,14/8/2021,Office,Sofia,29,13,India,O-188,444222
4.08471E+18,87,197,Shipped,24/12/2021,Office,Sofia,34,20,Germany,O-188,445554
4.37651E+18,6,164,Shipped,17/10/2021,Home,Emma,21,17,Germany,H-630,444886
1.42391E+18,50,174,Not Delivered,12/10/2021,Fashion,Kristen,25,23,UK,F-101,444881
1.18621E+18,73,126,Not Shipped,16/9/2021,Home,Sofia,21,21,UK,H-188,444555
4.47771E+18,77,118,Delivered,17/7/2021,Healthcare,Maria,28,14,Germany,HC-555,443994
1.81261E+18,47,181,Shipped,18/12/2021,Entertainment,John,33,25,USA,ENT-188,445448
1.11271E+18,82,215,Not Delivered,6/8/2021,Fashion,John,34,23,India,F-101,444114
2.93971E+18,54,116,Shipped,14/8/2021,Office,Stella,32,12,USA,O-555,444222
4.90421E+18,46,229,Not Delivered,10/9/2021,Office,Jacob,26,25,China,O-101,444449
1.27351E+18,45,223,Delivered,26/12/2021,Healthcare,Kristen,32,17,Kenya,HC-203,445556
1.11861E+18,93,219,Delivered,27/9/2021,Office,Emma,33,12,Kenya,O-203,444666
4.68001E+18,72,137,Not Shipped,22/7/2021,Entertainment,Anthony,21,17,UK,ENT-188,443999
4.30301E+18,87,121,Shipped,2/11/2021,Home,Sofia,31,23,Italy,H-101,445002
3.13191E+18,50,236,Not Shipped,28/11/2021,Home,Maria,20,19,China,H-101,445228
2.52601E+18,51,109,Not Shipped,18/12/2021,Fashion,John,24,18,India,F-203,445448
3.63551E+18,40,100,Shipped,26/12/2021,Office,Pablo,29,21,UK,O-188,445556
1.15751E+18,38,118,Delivered,25/11/2021,Healthcare,Stella,28,21,Kenya,HC-555,445225
3.52131E+18,4,245,Shipped,10/7/2021,Entertainment,Abdul,30,13,UK,ENT-630,443887
3.54271E+18,6,159,Delivered,27/9/2021,Healthcare,Pablo,31,19,UK,HC-630,444666
4.40671E+18,57,223,Not Delivered,8/12/2021,Fashion,Stella,23,15,China,F-203,445338
1.28431E+18,89,239,Not Shipped,16/7/2021,Home,Emma,22,15,USA,H-101,443993
1.11131E+18,27,142,Not Delivered,28/8/2021,Fashion,Maria,27,25,UK,F-101,444336
1.61531E+18,21,215,Not Delivered,26/12/2021,Home,Jacob,26,11,UK,H-630,445556
4.93641E+18,47,205,Not Delivered,25/7/2021,Office,Stella,32,10,Italy,O-188,444002
3.06621E+18,81,131,Shipped,3/10/2021,Fashion,Jacob,20,19,India,F-188,444772
3.49121E+18,66,234,Delivered,13/7/2021,Entertainment,Emma,21,13,USA,ENT-203,443990
2.44541E+18,85,248,Not Delivered,10/12/2021,Fashion,Pablo,21,13,Singapore,F-555,445440
2.81131E+18,28,203,Delivered,2/9/2021,Home,Emma,33,15,Kenya,H-188,444441
3.81811E+18,72,250,Not Delivered,29/12/2021,Office,John,29,11,Singapore,O-901,445559
4.44531E+18,55,129,Delivered,29/7/2021,Home,Kristen,35,17,Italy,H-188,444006
3.44231E+18,100,218,Not Delivered,16/9/2021,Fashion,Anthony,27,20,Kenya,F-901,444555
4.10611E+18,89,144,Delivered,14/10/2021,Home,Anthony,33,21,Singapore,H-901,444883
