,OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
260,2418410000999924184,26,193,Not Shipped,2021-10-20,Office,Sofia,29,24.0,UK,O-630,444889
261,3402610000999934026,65,182,Delivered,2021-11-07,Office,John,20,21.0,Kenya,O-555,445007
262,3932710000999939327,89,102,Not Shipped,2021-11-23,Office,Jacob,21,15.0,USA,O-203,445223
263,1221610000999912216,77,245,Not Shipped,2021-12-12,Healthcare,Stella,24,13.0,Kenya,HC-630,445442
264,3286010000999932860,66,140,Delivered,2021-12-18,Healthcare,Maria,22,17.0,Singapore,HC-203,445448
265,2870210000999928702,80,170,Shipped,2021-07-29,Healthcare,Emma,32,17.0,USA,HC-630,444006
266,2276610000999922766,37,212,Delivered,2021-12-18,Fashion,Pablo,28,10.0,Kenya,F-901,445448
267,2505910000999925059,30,188,Shipped,2021-09-27,Healthcare,Maria,27,24.0,Italy,HC-630,444666
268,3781910000999937819,93,173,Not Shipped,2021-10-17,Fashion,Stella,20,10.0,UK,F-630,444886
269,4330910000999943309,35,141,Shipped,2021-10-12,Healthcare,Jacob,35,20.0,Italy,HC-101,444881
270,1193110000999911931,57,115,Shipped,2021-10-26,Home,Emma,22,23.0,UK,H-555,444995
271,1223710000999912237,14,229,Not Shipped,2021-11-13,,Abdul,34,11.0,UK,F-203,445113
272,4094010000999940940,71,131,Not Delivered,2021-08-27,Healthcare,John,22,14.0,Singapore,HC-901,444335
273,4447510000999944475,39,213,Shipped,2021-10-06,Healthcare,Maria,28,25.0,Singapore,HC-901,444775
274,2775810000999927758,4,236,Delivered,2021-07-30,Fashion,Pablo,24,18.0,Italy,F-901,444007
275,1628710000999916287,98,234,Not Shipped,2021-07-28,Fashion,John,29,20.0,China,F-203,444005
276,1813310000999918133,94,165,Delivered,2021-11-16,Entertainment,Anthony,26,18.0,UK,ENT-203,445116
277,2536410000999925364,71,240,Not Delivered,2021-08-24,Fashion,Sofia,28,12.0,India,F-101,444332
278,2523810000999925238,72,150,Shipped,2021-09-20,Entertainment,Sofia,31,14.0,Italy,ENT-203,444559
279,4050610000999940506,41,225,Shipped,2021-10-10,Healthcare,Abdul,34,14.0,China,HC-101,444779
280,3372710000999933727,60,207,Not Delivered,2021-10-14,Healthcare,John,20,16.0,Italy,HC-630,444883
281,3881510000999938815,27,113,Not Shipped,2021-09-10,Home,Emma,22,24.0,India,H-901,444449
282,1036010000999910360,51,102,Not Delivered,2021-08-29,Home,John,22,23.0,Kenya,H-555,444337
283,4985410000999949854,43,125,Not Shipped,2021-07-31,Healthcare,Jacob,26,23.0,China,HC-188,444008
284,1330310000999913303,12,242,Shipped,2021-09-06,Fashion,John,25,16.0,China,F-901,444445
285,4415810000999944158,77,186,Not Shipped,2021-11-13,Healthcare,Pablo,30,17.0,Germany,HC-188,445113
286,1239110000999912391,59,172,Shipped,2021-12-23,Fashion,Maria,27,16.0,India,F-203,445553
287,1181110000999911811,75,207,Delivered,2021-09-10,Office,Stella,23,14.0,USA,O-630,444449
288,2212410000999922124,72,183,Not Shipped,2021-07-08,Home,Jacob,29,20.0,USA,H-901,443885
289,2298910000999922989,11,169,Not Delivered,2021-08-24,Fashion,Pablo,21,19.0,India,F-630,444332
290,4392510000999943925,11,110,Delivered,2021-08-24,Home,Pablo,35,13.0,UK,H-101,444332
291,3838910000999938389,22,103,Not Delivered,2021-12-09,Fashion,Abdul,25,16.0,Germany,F-188,445339
292,3149310000999931493,2,146,Delivered,2021-10-12,Fashion,Abdul,23,20.0,Singapore,F-203,444881
293,3419910000999934199,48,218,Shipped,2021-12-09,Entertainment,Abdul,32,12.0,China,ENT-630,445339
294,1808910000999918089,85,135,Shipped,2021-08-06,Fashion,Abdul,30,24.0,India,F-188,444114
295,1930810000999919308,63,109,Shipped,2021-12-10,Entertainment,Kristen,28,15.0,Singapore,ENT-555,445440
296,3219710000999932197,33,121,Delivered,2021-07-25,Entertainment,Abdul,28,15.0,UK,ENT-203,444002
297,1848310000999918483,78,110,Not Delivered,2021-10-26,Office,Pablo,20,12.0,Singapore,O-630,444995
298,4005610000999940056,95,180,Delivered,2021-09-19,Healthcare,Pablo,35,18.0,UK,HC-203,444558
299,3174010000999931740,58,133,Delivered,2021-07-30,Healthcare,Sofia,21,18.0,Singapore,HC-555,444007
300,4251110000999942511,95,114,Not Shipped,2021-09-16,Home,Kristen,23,17.0,Germany,H-203,444555
301,4108610000999941086,85,174,Delivered,2021-09-18,Entertainment,Anthony,35,13.0,Singapore,ENT-630,444557
302,2390910000999923909,38,186,Shipped,2021-07-05,Office,Stella,25,14.0,Italy,O-630,443882
303,2239610000999922396,14,144,Shipped,2021-08-24,Fashion,Sofia,31,19.0,UK,F-203,444332
304,3336710000999933367,19,132,Not Delivered,2021-10-19,Entertainment,John,24,21.0,UK,ENT-203,444888
305,2362910000999923629,80,186,Shipped,2021-07-30,Fashion,Kristen,24,25.0,UK,F-901,444007
306,4304210000999943042,39,136,Not Shipped,2021-10-04,Office,Abdul,25,13.0,Italy,O-203,444773
307,3070510000999930705,83,101,Delivered,2021-07-16,Fashion,Kristen,35,18.0,Singapore,F-555,443993
308,2033410000999920334,34,133,Not Delivered,2021-07-14,Fashion,Anthony,35,13.0,Singapore,F-630,443991
309,3579610000999935796,95,104,Shipped,2021-12-09,Fashion,Sofia,32,25.0,Germany,F-630,445339
310,1042110000999910421,51,101,Shipped,2021-12-10,Fashion,Kristen,33,13.0,India,F-630,445440
311,1407910000999914079,29,110,Not Delivered,2021-10-02,Entertainment,Emma,30,14.0,USA,ENT-901,444771
312,4476210000999944762,68,157,Delivered,2021-09-14,Office,John,34,12.0,Singapore,O-188,444553
313,2414910000999924149,50,125,Not Shipped,2021-07-10,Fashion,Emma,32,13.0,Kenya,F-901,443887
314,1648710000999916487,38,215,Shipped,2021-07-07,Fashion,Sofia,35,15.0,UK,F-101,443884
315,3034010000999930340,98,164,Not Delivered,2021-10-03,Healthcare,Emma,26,12.0,Italy,HC-188,444772
316,3920510000999939205,60,248,Not Delivered,2021-10-06,Healthcare,Stella,26,14.0,Italy,HC-188,444775
317,3135710000999931357,99,238,Not Shipped,2021-12-23,Entertainment,Emma,22,19.0,Kenya,ENT-188,445553
318,1132310000999911323,54,121,Not Delivered,2021-10-29,Fashion,Pablo,28,13.0,Germany,F-901,444998
319,3188010000999931880,49,249,Shipped,2021-07-14,Entertainment,John,20,25.0,Singapore,ENT-203,443991
320,2067510000999920675,62,114,Not Delivered,2021-09-24,Home,Emma,20,23.0,Kenya,H-188,444663
321,3084210000999930842,74,249,Delivered,2021-12-08,Fashion,Pablo,24,15.0,Kenya,F-901,445338
322,4724810000999947248,5,213,Not Delivered,2021-09-06,Entertainment,Maria,35,19.0,UK,ENT-630,444445
323,1321310000999913213,6,202,Not Shipped,2021-07-11,Fashion,Emma,21,15.0,USA,F-630,443888
324,1651610000999916516,82,176,Not Delivered,2021-11-24,Healthcare,Stella,34,21.0,India,HC-101,445224
325,3633810000999936338,47,123,Not Delivered,2021-09-02,Office,Pablo,25,17.0,Singapore,O-630,444441
326,2549410000999925494,1,126,Delivered,2021-10-10,Fashion,Kristen,24,12.0,Italy,F-630,444779
327,2598010000999925980,35,166,Not Shipped,2021-09-19,Healthcare,John,26,17.0,Singapore,HC-630,444558
328,1662810000999916628,77,176,Shipped,2021-12-22,Office,Stella,23,22.0,Singapore,O-203,445552
329,3105010000999931050,17,228,Not Shipped,2021-07-12,Home,Maria,34,12.0,Singapore,H-901,443889
330,3191110000999931911,88,106,Shipped,2021-10-01,Entertainment,Maria,33,13.0,Germany,ENT-630,444770
331,1675310000999916753,74,222,Delivered,2021-09-21,Fashion,Kristen,21,12.0,USA,F-188,444660
332,4047410000999940474,89,100,Delivered,2021-07-29,Office,Emma,23,20.0,India,O-901,444006
333,3285710000999932857,41,183,Delivered,2021-10-29,Healthcare,Stella,32,24.0,UK,HC-188,444998
334,4130110000999941301,63,244,Not Delivered,2021-07-14,Entertainment,Abdul,32,17.0,Germany,ENT-555,443991
335,4122010000999941220,36,186,Not Delivered,2021-11-20,Entertainment,John,24,19.0,Singapore,ENT-188,445220
336,2362110000999923621,3,178,Not Shipped,2021-07-10,Fashion,Stella,22,15.0,Italy,F-188,443887
337,4510010000999945100,78,211,Not Delivered,2021-10-24,Entertainment,Anthony,35,14.0,USA,ENT-630,444993
338,1074510000999910745,1,249,Shipped,2021-08-14,Home,Sofia,27,18.0,Kenya,H-630,444222
339,3480310000999934803,24,106,Not Shipped,2021-08-29,Entertainment,Jacob,30,23.0,Singapore,ENT-101,444337
340,2239110000999922391,51,168,Not Delivered,2021-10-04,Healthcare,Jacob,25,22.0,Kenya,HC-188,444773
341,4177910000999941779,66,227,Delivered,2021-10-11,Healthcare,Anthony,29,25.0,Italy,HC-901,444880
342,1702410000999917024,4,192,Not Delivered,2021-12-02,Office,Maria,28,13.0,India,O-555,445332
343,2223610000999922236,77,142,Shipped,2021-11-15,Home,Anthony,29,24.0,Germany,H-101,445115
344,1332310000999913323,54,170,Delivered,2021-10-18,Entertainment,Anthony,26,25.0,China,ENT-630,444887
345,1921910000999919219,31,144,Not Delivered,2021-12-08,Healthcare,John,23,15.0,China,HC-630,445338
346,1320110000999913201,89,203,Shipped,2021-12-08,Entertainment,Stella,25,13.0,UK,ENT-203,445338
347,3039910000999930399,34,230,Not Shipped,2021-12-07,Home,Jacob,21,10.0,USA,H-555,445337
348,1455310000999914553,93,250,Not Shipped,2021-12-24,Healthcare,Emma,25,17.0,India,HC-555,445554
349,3333210000999933332,39,239,Not Delivered,2021-07-16,Entertainment,Sofia,32,14.0,China,ENT-101,443993
350,3536110000999935361,26,148,Shipped,2021-11-07,Fashion,Stella,29,19.0,India,F-630,445007
351,2614910000999926149,96,235,Shipped,2021-08-18,Entertainment,Jacob,21,20.0,Singapore,ENT-901,444226
352,1269910000999912699,77,148,Delivered,2021-11-15,Home,Anthony,30,17.0,UK,H-555,445115
353,3281510000999932815,66,126,Shipped,2021-12-06,Entertainment,Anthony,28,23.0,Italy,ENT-203,445336
354,1226710000999912267,26,204,Delivered,2021-11-15,Fashion,Abdul,29,19.0,Italy,F-555,445115
355,3465110000999934651,93,209,Delivered,2021-08-05,Entertainment,Pablo,20,19.0,Singapore,ENT-188,444113
356,2063110000999920631,60,116,Not Delivered,2021-08-15,Entertainment,John,30,22.0,UK,ENT-630,444223
357,3265510000999932655,51,224,Not Delivered,2021-11-02,Home,Anthony,33,10.0,UK,H-555,445002
358,2842510000999928425,81,149,Delivered,2021-07-30,Home,Stella,29,19.0,India,H-555,444007
359,4959110000999949591,32,203,Not Delivered,2021-07-25,Healthcare,Kristen,27,11.0,Kenya,HC-555,444002
360,4170010000999941700,83,173,Not Delivered,2021-07-08,Entertainment,Jacob,34,23.0,Italy,ENT-555,443885
361,3594310000999935943,51,199,Shipped,2021-09-20,Entertainment,Stella,24,24.0,Kenya,ENT-555,444559
362,4036610000999940366,33,135,Delivered,2021-07-15,Healthcare,Pablo,23,20.0,China,HC-188,443992
363,2152310000999921523,84,152,Not Shipped,2021-07-25,Office,Stella,23,21.0,Germany,O-188,444002
364,3936210000999939362,23,136,Shipped,2021-09-30,Fashion,Anthony,30,12.0,USA,F-555,444669
365,2598510000999925985,43,193,Delivered,2021-11-07,Fashion,John,35,11.0,India,F-188,445007
366,2462810000999924628,83,160,Not Delivered,2021-07-30,Home,Emma,21,21.0,Kenya,H-630,444007
367,1608610000999916086,74,154,Shipped,2021-08-08,Home,Kristen,26,10.0,China,H-630,444116
368,4971710000999949717,84,222,Delivered,2021-10-07,Fashion,Abdul,27,15.0,Germany,F-630,444776
369,1362310000999913623,55,197,Not Shipped,2021-11-27,Entertainment,Emma,34,16.0,Singapore,ENT-901,445227
370,2071610000999920716,34,241,Delivered,2021-07-14,Fashion,John,21,19.0,China,F-203,443991
371,3787010000999937870,22,126,Not Shipped,2021-07-08,Home,Stella,22,23.0,China,H-203,443885
372,2267310000999922673,71,231,Delivered,2021-07-03,Home,Maria,26,21.0,India,H-901,443880
373,3635410000999936354,58,191,Not Shipped,2021-09-13,Entertainment,Stella,27,23.0,Germany,ENT-555,444552
374,4696110000999946961,40,183,Not Shipped,2021-11-01,Office,Anthony,27,13.0,China,O-901,445001
375,4139510000999941395,85,117,Not Delivered,2021-11-07,Home,John,29,10.0,Germany,H-203,445007
376,2327310000999923273,85,145,Not Shipped,2021-07-03,Fashion,Emma,22,13.0,UK,F-555,443880
377,3289910000999932899,97,147,Not Delivered,2021-07-16,Fashion,Maria,28,21.0,Germany,F-101,443993
378,2945710000999929457,16,250,Shipped,2021-12-13,Entertainment,Maria,27,22.0,India,ENT-203,445443
379,1416410000999914164,14,173,Delivered,2021-08-18,Entertainment,Pablo,22,23.0,Kenya,ENT-203,444226
380,1441510000999914415,7,154,Not Shipped,2021-07-06,Home,Emma,35,14.0,Singapore,H-101,443883
381,4847110000999948471,30,187,Shipped,2021-10-20,Entertainment,Kristen,26,11.0,Germany,ENT-203,444889
382,4858910000999948589,99,183,Not Shipped,2021-08-20,Healthcare,Pablo,34,11.0,Italy,HC-555,444228
383,1451410000999914514,14,231,Delivered,2021-12-24,Office,Anthony,28,23.0,China,O-555,445554
384,3738910000999937389,68,250,Not Delivered,2021-12-18,Entertainment,John,33,15.0,Germany,ENT-630,445448
385,2367910000999923679,39,218,Not Shipped,2021-12-18,Healthcare,Emma,21,10.0,Singapore,HC-901,445448
386,3077510000999930775,11,152,Not Delivered,2021-10-04,Office,Sofia,26,24.0,UK,O-901,444773
387,1211110000999912111,16,107,Delivered,2021-07-12,Healthcare,Abdul,25,22.0,Singapore,HC-630,443889
388,3094910000999930949,6,222,Not Delivered,2021-11-02,Fashion,Kristen,24,12.0,USA,F-101,445002
389,4839810000999948398,98,139,Shipped,2021-08-29,Entertainment,John,30,20.0,UK,ENT-101,444337
390,2051910000999920519,18,202,Not Delivered,2021-12-23,Home,Stella,22,14.0,UK,H-901,445553
391,3402510000999934025,46,166,Not Delivered,2021-11-27,Entertainment,Anthony,20,24.0,Kenya,ENT-901,445227
392,4638210000999946382,50,152,Not Shipped,2021-10-29,Entertainment,John,23,24.0,USA,ENT-203,444998
393,1698310000999916983,79,164,Shipped,2021-11-02,Home,John,30,10.0,Italy,H-630,445002
394,2042110000999920421,73,137,Shipped,2021-10-13,Healthcare,Pablo,24,11.0,Germany,HC-630,444882
395,3946410000999939464,25,222,Not Delivered,2021-11-01,Healthcare,Emma,22,25.0,USA,HC-101,445001
396,2392010000999923920,70,115,Not Shipped,2021-08-05,Fashion,Anthony,31,15.0,USA,F-630,444113
397,3898610000999938986,98,249,Not Shipped,2021-12-04,Office,John,24,10.0,Singapore,O-203,445334
398,3224910000999932249,16,122,Shipped,2021-12-24,Office,Pablo,35,18.0,Kenya,O-555,445554
399,3296410000999932964,70,142,Shipped,2021-07-13,Home,Emma,20,20.0,India,H-901,443990
400,3215910000999932159,30,121,Shipped,2021-07-04,Office,Emma,29,18.0,USA,O-203,443881
401,1253010000999912530,74,204,Not Shipped,2021-09-27,Home,Kristen,22,14.0,Singapore,H-901,444666
402,4737310000999947373,28,163,Not Shipped,2021-07-16,Fashion,Jacob,33,16.0,Singapore,F-555,443993
403,2838410000999928384,58,189,Delivered,2021-12-04,Home,Abdul,20,15.0,India,H-101,445334
404,2670410000999926704,42,121,Not Shipped,2021-10-10,Office,Pablo,30,24.0,UK,O-901,444779
405,2279110000999922791,34,123,Not Delivered,2021-10-02,Home,Kristen,34,23.0,UK,H-101,444771
406,1018510000999910185,51,160,Not Shipped,2021-12-18,Fashion,Pablo,22,20.0,China,F-901,445448
407,2826010000999928260,78,158,Shipped,2021-11-13,Healthcare,John,24,13.0,Singapore,HC-188,445113
408,1832610000999918326,90,169,Not Delivered,2021-11-21,Entertainment,Jacob,32,14.0,China,ENT-101,445221
409,1261110000999912611,43,109,Not Delivered,2021-10-02,Home,Stella,30,18.0,USA,H-188,444771
410,2601910000999926019,35,171,Not Delivered,2021-09-15,Entertainment,Emma,24,24.0,Italy,ENT-630,444554
411,4440010000999944400,59,212,Delivered,2021-12-02,Entertainment,Abdul,26,18.0,USA,ENT-901,445332
412,3643910000999936439,51,171,Delivered,2021-10-13,Healthcare,Anthony,30,20.0,UK,HC-101,444882
413,2449410000999924494,48,215,Not Shipped,2021-12-08,Office,Sofia,32,16.0,Germany,O-188,445338
414,4736610000999947366,11,163,Not Shipped,2021-11-11,Home,Emma,25,10.0,USA,H-188,445111
415,4507510000999945075,84,238,Not Shipped,2021-08-29,Fashion,Anthony,30,25.0,Germany,F-901,444337
416,3873910000999938739,91,214,Delivered,2021-07-17,Healthcare,Jacob,23,23.0,Italy,HC-188,443994
417,1015510000999910155,100,154,Not Delivered,2021-07-31,Entertainment,Kristen,33,10.0,Germany,ENT-101,444008
418,3694810000999936948,35,222,Shipped,2021-09-10,Office,John,20,10.0,India,O-101,444449
419,4205310000999942053,29,107,Delivered,2021-12-02,Home,Maria,26,25.0,Singapore,H-101,445332
420,1492310000999914923,33,184,Not Delivered,2021-12-07,Office,Pablo,21,11.0,India,O-555,445337
421,2928010000999929280,9,218,Not Delivered,2021-10-26,Home,Jacob,29,12.0,Germany,H-188,444995
422,3091710000999930917,48,191,Not Shipped,2021-08-30,Fashion,John,33,17.0,Kenya,F-188,444338
423,4158210000999941582,31,188,Not Delivered,2021-08-08,Healthcare,Jacob,35,21.0,India,HC-555,444116
424,3534710000999935347,75,126,Shipped,2021-10-14,Healthcare,Sofia,22,24.0,UK,HC-630,444883
425,4745910000999947459,19,246,Not Delivered,2021-07-03,Healthcare,Kristen,29,18.0,USA,HC-188,443880
426,1747310000999917473,50,120,Delivered,2021-10-04,Home,Emma,27,25.0,Germany,H-555,444773
427,2773610000999927736,26,136,Delivered,2021-07-10,Healthcare,Emma,24,12.0,India,HC-203,443887
428,1812710000999918127,52,246,Shipped,2021-09-30,Healthcare,John,28,16.0,Germany,HC-188,444669
429,4909810000999949098,13,162,Not Delivered,2021-07-10,Home,Abdul,20,25.0,UK,H-188,443887
430,1915410000999919154,32,234,Not Delivered,2021-11-23,Office,John,35,14.0,Germany,O-901,445223
431,5007810000999950078,10,211,Not Delivered,2021-10-10,Entertainment,Jacob,26,12.0,UK,ENT-555,444779
432,4341510000999943415,34,202,Delivered,2021-07-12,Entertainment,Maria,21,24.0,Kenya,ENT-901,443889
433,4525810000999945258,59,172,Not Shipped,2021-12-29,Healthcare,Emma,24,15.0,USA,HC-188,445559
434,1507210000999915072,57,238,Shipped,2021-08-11,Office,Emma,28,15.0,Kenya,O-630,444119
435,1844010000999918440,32,220,Not Delivered,2021-10-13,Office,Pablo,24,15.0,Germany,O-555,444882
436,2878310000999928783,53,185,Delivered,2021-07-15,Fashion,Pablo,22,24.0,USA,F-901,443992
437,3820510000999938205,70,151,Not Shipped,2021-10-19,Office,John,23,20.0,Kenya,O-630,444888
438,4820410000999948204,33,212,Delivered,2021-07-16,Fashion,Emma,30,20.0,India,F-901,443993
439,3012110000999930121,22,103,Not Delivered,2021-12-18,Healthcare,Stella,28,20.0,Germany,HC-101,445448
440,5020210000999950202,94,187,Not Delivered,2021-10-04,Fashion,Abdul,25,24.0,UK,F-203,444773
441,3308610000999933086,88,227,Shipped,2021-10-07,Entertainment,Abdul,30,11.0,India,ENT-630,444776
442,2189410000999921894,7,124,Shipped,2021-08-28,Home,Jacob,21,16.0,India,H-101,444336
443,2086110000999920861,19,180,Delivered,2021-11-21,Entertainment,Sofia,30,11.0,Singapore,ENT-203,445221
444,2744610000999927446,77,108,Not Shipped,2021-08-11,Healthcare,Emma,34,19.0,Italy,HC-203,444119
445,1011110000999910111,9,178,Shipped,2021-09-27,Office,Stella,27,11.0,UK,O-901,444666
446,3459310000999934593,84,146,Shipped,2021-07-29,Home,Emma,32,23.0,India,H-101,444006
447,4867310000999948673,96,163,Not Delivered,2021-07-03,Fashion,Pablo,34,25.0,India,F-203,443880
448,4787410000999947874,60,121,Not Shipped,2021-09-15,Entertainment,Pablo,22,23.0,Germany,ENT-101,444554
449,4391110000999943911,79,155,Not Shipped,2021-11-28,Entertainment,Emma,34,25.0,USA,ENT-188,445228
450,2297310000999922973,23,145,Shipped,2021-10-29,Entertainment,Stella,28,15.0,USA,ENT-188,444998
451,4158410000999941584,69,186,Delivered,2021-07-22,Healthcare,Pablo,35,21.0,India,HC-188,443999
452,1351510000999913515,95,150,Not Delivered,2021-10-10,Fashion,John,26,23.0,USA,F-188,444779
453,1449310000999914493,81,227,Shipped,2021-08-11,Entertainment,Maria,20,20.0,Kenya,ENT-203,444119
454,4171310000999941713,70,125,Shipped,2021-07-30,Healthcare,Emma,22,24.0,Italy,HC-630,444007
455,3371810000999933718,5,249,Shipped,2021-11-01,Entertainment,Maria,21,21.0,Singapore,ENT-901,445001
456,2766810000999927668,47,215,Not Shipped,2021-11-24,Entertainment,Kristen,29,18.0,Kenya,ENT-188,445224
457,1553410000999915534,9,200,Delivered,2021-09-30,Fashion,Kristen,35,14.0,Singapore,F-188,444669
458,3720710000999937207,4,247,Delivered,2021-10-12,Healthcare,Kristen,33,12.0,Germany,HC-630,444881
459,3845510000999938455,98,236,Not Shipped,2021-12-22,Fashion,Pablo,31,10.0,China,F-555,445552
460,3415910000999934159,46,159,Delivered,2021-11-01,Entertainment,Jacob,25,17.0,India,ENT-630,445001
461,2225310000999922253,36,248,Not Shipped,2021-09-06,Healthcare,Pablo,31,11.0,India,HC-901,444445
462,4421110000999944211,28,207,Delivered,2021-09-27,Healthcare,Stella,21,25.0,UK,HC-101,444666
463,1895310000999918953,72,127,Shipped,2021-11-07,Fashion,Anthony,32,25.0,Kenya,F-188,445007
464,4182510000999941825,61,122,Delivered,2021-09-30,Home,Stella,21,24.0,USA,H-188,444669
465,2885510000999928855,16,230,Not Delivered,2021-12-14,Entertainment,Abdul,22,25.0,Italy,ENT-555,445444
466,2466910000999924669,67,207,Not Shipped,2021-07-16,Healthcare,Stella,22,11.0,Kenya,HC-188,443993
467,3814410000999938144,17,161,Delivered,2021-08-11,Entertainment,Maria,24,20.0,India,ENT-630,444119
