ID,Education,Marital,Income,Kid,PurNum_Web,PurNum_Deals,$Meat,$Fish,$Wines,Fruits
9423,Master,Married,32765,1,2,2,17,7,13,3
4198,Graduation,Married,29672,1,0,1,3,0,9,1
153,Graduation,Divorced,23272,0,1,1,6,4,19,3
9323,Master,Married,49912,0,10,4,223,32,520,8
10001,Basic,Married,7500,1,2,4,17,13,5,17
3945,PhD,Other,68117,0,11,2,215,0,618,44
3799,Graduation,Married,67225,0,7,3,322,46,315,35
8625,Graduation,Married,17649,1,3,3,23,0,15,1
3491,Graduation,Married,55914,0,11,4,364,119,384,60
983,Graduation,Married,40059,1,6,1,92,28,110,29
9119,Graduation,Married,60905,0,3,2,76,36,208,17
4786,Graduation,Married,75330,1,10,4,257,93,555,82
5872,Graduation,Single,60689,0,4,4,216,63,240,90
6568,Graduation,Married,38680,1,2,1,36,15,11,0
5628,Graduation,Married,61416,0,10,1,323,201,848,154
5631,Graduation,Single,49767,0,5,1,197,55,202,47
4974,Graduation,Single,83273,1,4,10,650,16,433,89
8416,Graduation,Married,29009,1,2,2,15,10,6,6
5454,Master,Married,45057,1,2,1,7,3,37,0
4095,Graduation,Married,37150,1,4,8,64,49,167,37
5474,Graduation,Single,43020,1,4,3,99,4,45,7
4268,Graduation,Married,53154,0,3,1,21,0,129,0
10701,Graduation,Married,65308,0,7,1,264,120,713,0
3507,Graduation,Single,76467,1,2,2,426,210,676,161
2079,Basic,Married,81044,0,5,1,535,73,450,26
626,Graduation,Married,32871,1,1,1,12,0,22,2
4426,Graduation,Single,55801,1,7,6,51,6,367,4
2591,Graduation,Other,76320,0,6,2,214,69,526,35
10509,Master,Single,36927,1,3,2,16,0,51,0
6382,Graduation,Married,48794,1,1,1,11,3,25,0
6673,Graduation,Single,23478,0,3,1,27,12,28,6
7441,Graduation,Divorced,71128,1,2,3,447,20,958,159
1071,PhD,Divorced,70179,0,7,3,168,69,532,88
10061,Graduation,Married,59462,0,9,2,143,0,724,17
7187,Master,Married,,1,4,7,48,94,375,42
8775,Graduation,Married,38361,1,3,3,56,20,39,0
1612,PhD,Single,,1,3,2,15,0,23,0
2345,PhD,Married,70038,0,4,1,348,71,587,54
322,Graduation,Married,42554,1,2,2,11,0,29,1
10897,Graduation,Married,67445,0,9,5,217,29,757,80
123,Graduation,Other,67046,0,4,2,133,23,544,35
6103,Graduation,Married,42192,0,2,1,15,17,40,15
7899,PhD,Married,77610,0,4,2,332,21,1245,33
10500,Graduation,Married,31761,1,3,2,20,16,19,1
1655,Graduation,Married,34350,1,1,1,15,2,16,3
2406,Graduation,Married,54591,0,6,3,94,12,376,4
2712,Graduation,Married,71866,0,6,1,178,103,184,178
5517,Graduation,Married,25293,1,1,1,11,0,15,0
10643,PhD,Single,42000,0,5,2,267,85,124,83
2254,Graduation,Married,69520,0,9,1,414,121,627,120
10281,Graduation,Divorced,64713,1,5,2,241,13,180,60
6958,Master,Married,27889,1,1,1,4,0,14,0
954,Basic,Other,22123,0,2,1,24,34,3,3
5079,Graduation,Married,,1,2,4,16,0,71,1
10339,Master,Married,,0,4,2,22,0,161,0
4643,Graduation,Married,27803,1,3,2,46,38,8,26
3117,Graduation,Single,,0,6,3,21,12,264,0
6497,Graduation,Married,51651,0,6,4,23,13,293,6
5396,Graduation,Married,68487,0,9,1,385,33,758,12
5250,Master,Other,,0,5,1,490,164,532,126
1052,Graduation,Married,56796,0,8,3,161,62,656,38
2802,Basic,Married,87000,0,4,1,607,67,196,25
6343,Graduation,Married,79823,0,6,1,380,114,835,73
6507,Graduation,Single,30828,1,1,2,15,2,16,11
7901,Master,Married,34109,0,0,1,5,2,9,1
4865,Master,Divorced,53367,1,5,7,140,10,229,7
2686,Basic,Married,22390,0,1,1,4,15,0,1
3107,Graduation,Married,71322,0,4,1,124,24,121,24
7734,Graduation,Other,79244,0,4,1,125,212,471,102
1146,Master,Married,49912,0,10,4,223,32,520,8
11031,PhD,Married,48699,1,1,1,10,2,26,1
7428,Graduation,Married,80144,0,3,1,445,250,240,132
975,Graduation,Single,54252,1,4,5,26,8,178,4
1103,Master,Married,81929,1,4,2,278,49,1486,55
3422,Graduation,Married,76068,0,2,1,128,33,1115,12
1055,Master,Married,53204,1,1,1,8,2,29,0
6544,PhD,Married,67911,0,6,3,356,63,529,0
1241,Basic,Married,14796,1,1,2,8,7,13,3
2909,PhD,Married,78128,0,8,2,230,16,934,24
5802,Basic,Married,14188,0,2,1,11,16,2,7
1407,Basic,Married,20425,1,2,2,5,3,4,12
6183,Master,Married,58646,0,2,1,44,6,62,1
340,Graduation,Divorced,72967,0,7,2,179,0,158,35
5991,Master,Married,48150,0,5,3,39,3,173,2
3104,Graduation,Single,82332,0,5,1,968,51,830,59
9729,Graduation,Other,58275,1,8,6,253,56,189,10
1008,PhD,Married,44953,0,7,1,133,11,728,17
11091,Graduation,Married,34587,1,1,2,9,2,7,2
3969,Master,Married,43018,0,2,1,17,7,35,4
1916,Master,Married,45736,0,7,5,180,20,188,3
9907,Master,Married,66476,0,6,2,152,25,742,28
87,Basic,Married,27733,1,2,2,5,26,0,7
8659,PhD,Married,69805,0,6,2,174,13,750,71
6262,Master,Single,72217,0,3,1,450,55,816,42
6147,Graduation,Divorced,25818,1,0,1,8,2,5,2
8832,Master,Married,37509,1,3,2,56,12,37,5
10067,Basic,Married,25176,1,1,1,4,0,4,0
7532,Graduation,Married,43586,0,3,3,11,4,99,2
4915,Basic,Married,53230,0,5,4,98,136,176,72
2115,Graduation,Married,50116,1,1,2,10,0,54,0
2088,Graduation,Married,84906,0,5,1,414,99,997,15
2493,Graduation,Married,61286,0,7,2,107,19,356,0
6292,PhD,Married,82333,0,4,1,359,46,1311,0
1631,PhD,Married,65220,0,8,4,292,0,890,63
10104,Graduation,Married,33590,2,1,1,2,0,4,0
3006,Graduation,Divorced,30992,1,1,1,14,7,17,0
3919,Master,Single,72309,0,5,1,883,50,960,0
11181,PhD,Married,156924,0,0,0,2,1,2,1
642,Basic,Married,16005,1,2,3,2,20,1,3
4369,Master,Other,65487,0,3,3,500,199,240,67
10127,Graduation,Married,58692,0,8,1,61,4,301,11
271,Graduation,Other,40590,1,3,5,50,6,154,0
4973,Graduation,Single,20587,1,1,1,6,4,2,3
2948,Master,Divorced,62637,0,2,1,48,4,104,12
2715,Master,Divorced,29435,1,3,4,37,4,70,3
10432,Graduation,Divorced,19346,1,1,1,9,3,2,0
9216,Graduation,Married,35788,1,2,2,11,3,23,2
7124,Graduation,Divorced,36997,1,2,5,12,8,43,4
9727,Graduation,Married,23539,0,2,1,11,16,4,24
5136,Graduation,Single,65333,0,9,7,92,0,654,7
9790,Graduation,Single,78499,0,11,1,170,47,912,72
1818,PhD,Married,29732,1,2,1,8,0,25,0
1100,Master,Married,41275,1,3,4,22,0,24,4
7873,PhD,Married,63516,1,4,4,114,15,141,11
10609,PhD,Married,42769,0,1,2,13,3,71,0
6950,Master,Married,49572,1,2,2,16,0,35,1
7233,Graduation,Married,69209,0,5,2,849,229,496,32
9481,Graduation,Married,17148,1,3,4,11,13,9,9
7699,Graduation,Other,40590,1,3,5,50,6,154,0
2711,Master,Married,30560,1,1,1,5,4,9,1
8933,Basic,Married,32146,1,2,2,23,4,26,3
8726,Basic,Divorced,41713,1,3,5,44,10,77,8
1515,Master,Married,34176,0,1,1,7,4,11,2
5186,PhD,Married,58482,0,7,2,115,19,576,7
10157,Graduation,Single,59686,0,4,1,89,34,89,15
5667,PhD,Married,60896,0,9,3,399,60,1013,30
902,Graduation,Married,62994,1,6,1,48,4,224,12
977,Graduation,Married,47320,0,5,6,111,50,200,19
7313,Basic,Other,74859,0,6,1,614,133,570,73
7600,Basic,Single,15253,1,1,2,3,8,1,3
9706,PhD,Single,31560,1,2,2,20,4,62,1
2429,Graduation,Divorced,72071,0,5,3,300,150,531,69
3520,Master,Single,91172,0,4,0,818,0,162,28
10394,Graduation,Married,90000,0,4,1,133,94,675,144
4548,Graduation,Single,41967,1,1,1,10,0,23,4
9362,Graduation,Single,69263,0,9,1,32,13,492,5
3968,Basic,Divorced,65706,0,11,1,129,13,918,10
4084,Graduation,Married,60934,0,6,2,155,192,224,155
6721,Graduation,Married,71965,0,6,3,286,50,572,19
2829,Graduation,Married,65210,0,9,2,70,0,626,0
1772,PhD,Married,79174,0,5,1,518,193,1074,37
1544,Master,Divorced,81380,0,4,1,689,224,741,68
492,PhD,Other,48432,0,7,5,50,4,322,3
4377,Graduation,Married,52914,0,7,2,44,30,254,10
4541,Graduation,Married,38946,0,3,2,82,6,116,6
1321,Graduation,Married,26067,1,3,3,18,0,22,2
8858,PhD,Married,44325,0,8,4,21,0,516,0
3266,Graduation,Married,42523,0,1,1,11,3,14,36
11187,Basic,Single,26487,1,2,3,10,12,2,8
8207,Basic,Married,53233,0,1,1,9,3,28,0
9723,Graduation,Married,67716,0,7,4,217,62,530,142
2666,Master,Married,76234,0,8,1,167,130,519,50
5721,PhD,Married,84117,0,7,1,749,59,611,76
10652,Master,Married,65487,0,3,3,500,199,240,67
1646,Basic,Married,25224,1,1,2,12,11,4,9
4418,Master,Single,89616,0,7,1,655,145,671,47
2656,Graduation,Divorced,40851,1,1,1,7,0,23,1
7990,Graduation,Married,27469,0,0,1,2,3,9,1
8722,Basic,Married,82347,0,7,1,845,202,556,54
7118,Graduation,Married,73803,0,9,2,363,52,833,80
2980,Master,Single,8820,1,3,4,13,4,12,0
1839,Graduation,Single,43322,0,3,1,48,10,56,7
10722,Graduation,Married,55593,0,6,2,124,11,293,8
2632,Graduation,Married,50501,1,5,7,38,13,297,0
9014,Graduation,Married,37085,1,3,4,16,2,39,1
7620,Basic,Single,16185,1,2,2,16,21,5,11
10968,Graduation,Single,57731,0,8,4,300,65,266,21
11133,PhD,Other,48432,0,7,5,50,4,322,3
2736,Graduation,Married,73807,0,5,2,156,71,366,124
1876,Graduation,Married,18929,0,1,1,8,23,32,0
5959,Graduation,Single,35893,1,3,6,23,0,158,0
1092,Graduation,Married,61014,0,9,4,495,182,269,129
4333,Graduation,Married,32144,1,2,4,10,0,41,0
3850,Basic,Married,14918,0,1,1,3,15,3,3
6168,Graduation,Divorced,45146,1,1,2,5,0,33,0
607,Basic,Divorced,41769,0,8,6,131,32,302,29
10469,Graduation,Married,88325,0,6,1,860,93,519,71
6983,Master,Divorced,38054,1,2,2,17,2,23,2
3661,Basic,Single,80617,0,4,1,631,72,594,51
9303,Graduation,Married,5305,0,1,0,7,1,12,4
692,Graduation,Married,36807,1,1,1,5,0,4,2
736,Graduation,Married,28427,1,2,2,19,3,18,3
9589,PhD,Other,82032,0,4,0,377,149,332,194
4838,Graduation,Married,22775,1,1,1,8,0,5,1
9246,Master,Married,40101,1,6,4,129,26,171,3
6261,Graduation,Married,58025,0,3,3,88,11,270,31
7366,Master,Single,75777,0,3,1,538,69,712,26
10659,Basic,Married,7500,1,3,4,11,3,2,8
1448,Master,Married,33562,1,2,3,12,0,21,12
4286,PhD,Single,57642,0,7,3,58,8,580,6
4749,Graduation,Married,58554,1,8,6,68,38,368,24
4478,Graduation,Married,63777,1,11,8,106,15,457,5
4201,Graduation,Single,57967,0,4,5,137,4,229,7
8720,Basic,Married,,0,0,0,1607,12,32,2
10084,Graduation,Married,24434,2,2,2,8,20,3,2
7004,Graduation,Single,11012,1,3,3,26,7,24,3
9817,Master,Single,44802,0,9,2,143,13,853,10
8080,Graduation,Single,26816,0,0,1,6,3,5,1
9432,Graduation,Married,666666,1,3,4,18,8,9,14
8372,Graduation,Married,34421,1,1,1,7,6,3,3
10870,Graduation,Married,61223,0,9,2,182,42,709,43
4001,PhD,Married,64014,2,8,7,30,0,406,0
7270,Graduation,Divorced,56981,0,2,1,217,32,908,48
8235,Master,Married,69245,0,6,2,214,80,428,30
9405,PhD,Married,52869,1,3,3,61,2,84,3
