SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMBCCMKT01,577,156,4/11/2016 15:00
BHMBCCMKT01,577,145,4/11/2016 15:26
BHMBCCMKT01,577,136,4/11/2016 16:00
BHMBCCMKT01,577,119,4/11/2016 16:26
BHMBCCMKT01,577,43,5/11/2016 8:00
BHMBCCMKT01,577,48,5/11/2016 8:26
BHMBCCMKT01,577,59,5/11/2016 8:59
BHMBCCMKT01,577,90,5/11/2016 9:26
BHMBCCMKT01,577,135,5/11/2016 9:59
BHMBCCMKT01,577,181,5/11/2016 10:33
BHMBCCMKT01,577,224,5/11/2016 10:59
BHMBCCMKT01,577,243,5/11/2016 11:26
BHMBCCMKT01,577,278,5/11/2016 12:06
BHMBCCMKT01,577,288,5/11/2016 12:26
BHMBCCMKT01,577,331,5/11/2016 13:00
BHMBCCMKT01,577,351,5/11/2016 13:33
BHMBCCMKT01,577,361,5/11/2016 13:59
BHMBCCMKT01,577,346,5/11/2016 14:26
BHMBCCMKT01,577,369,5/11/2016 15:00
BHMBCCMKT01,577,390,5/11/2016 15:26
BHMBCCMKT01,577,368,5/11/2016 16:00
BHMBCCMKT01,577,340,5/11/2016 16:26
BHMBCCMKT01,577,35,6/11/2016 8:00
BHMBCCMKT01,577,35,6/11/2016 8:26
BHMBCCMKT01,577,36,6/11/2016 9:00
BHMBCCMKT01,577,39,6/11/2016 9:33
BHMBCCMKT01,577,46,6/11/2016 10:00
BHMBCCMKT01,577,53,6/11/2016 10:26
BHMBCCMKT01,577,77,6/11/2016 10:59
BHMBCCMKT01,577,96,6/11/2016 11:26
BHMBCCMKT01,577,124,6/11/2016 11:59
BHMBCCMKT01,577,153,6/11/2016 12:26
BHMBCCMKT01,577,178,6/11/2016 13:06
BHMBCCMKT01,577,188,6/11/2016 13:26
BHMBCCMKT01,577,216,6/11/2016 13:59
BHMBCCMKT01,577,225,6/11/2016 14:33
BHMBCCMKT01,577,211,6/11/2016 15:00
BHMBCCMKT01,577,188,6/11/2016 15:26
BHMBCCMKT01,577,163,6/11/2016 15:59
BHMBCCMKT01,577,130,6/11/2016 16:26
BHMBCCMKT01,577,30,7/11/2016 8:00
BHMBCCMKT01,577,38,7/11/2016 8:26
BHMBCCMKT01,577,49,7/11/2016 8:59
BHMBCCMKT01,577,61,7/11/2016 9:26
BHMBCCMKT01,577,87,7/11/2016 9:59
BHMBCCMKT01,577,110,7/11/2016 10:26
BHMBCCMKT01,577,142,7/11/2016 10:59
BHMBCCMKT01,577,157,7/11/2016 11:26
BHMBCCMKT01,577,157,7/11/2016 11:59
BHMBCCMKT01,577,160,7/11/2016 12:26
BHMBCCMKT01,577,154,7/11/2016 12:59
BHMBCCMKT01,577,161,7/11/2016 13:33
BHMBCCMKT01,577,162,7/11/2016 13:59
BHMBCCMKT01,577,156,7/11/2016 14:33
BHMBCCMKT01,577,148,7/11/2016 15:00
BHMBCCMKT01,577,124,7/11/2016 15:33
BHMBCCMKT01,577,119,7/11/2016 16:00
BHMBCCMKT01,577,118,7/11/2016 16:33
BHMBCCMKT01,577,34,8/11/2016 7:59
BHMBCCMKT01,577,36,8/11/2016 8:26
BHMBCCMKT01,577,46,8/11/2016 8:59
BHMBCCMKT01,577,68,8/11/2016 9:26
BHMBCCMKT01,577,112,8/11/2016 9:59
BHMBCCMKT01,577,150,8/11/2016 10:33
BHMBCCMKT01,577,178,8/11/2016 11:00
BHMBCCMKT01,577,196,8/11/2016 11:33
BHMBCCMKT01,577,236,8/11/2016 11:59
BHMBCCMKT01,577,250,8/11/2016 12:27
BHMBCCMKT01,577,253,8/11/2016 13:00
BHMBCCMKT01,577,237,8/11/2016 13:34
BHMBCCMKT01,577,223,8/11/2016 14:00
BHMBCCMKT01,577,196,8/11/2016 14:26
BHMBCCMKT01,577,163,8/11/2016 15:00
BHMBCCMKT01,577,144,8/11/2016 15:33
BHMBCCMKT01,577,127,8/11/2016 16:01
BHMBCCMKT01,577,106,8/11/2016 16:34
BHMBCCMKT01,577,32,9/11/2016 8:00
BHMBCCMKT01,577,37,9/11/2016 8:27
BHMBCCMKT01,577,43,9/11/2016 9:00
BHMBCCMKT01,577,61,9/11/2016 9:34
BHMBCCMKT01,577,88,9/11/2016 10:00
BHMBCCMKT01,577,107,9/11/2016 10:27
BHMBCCMKT01,577,130,9/11/2016 11:00
BHMBCCMKT01,577,151,9/11/2016 11:27
BHMBCCMKT01,577,152,9/11/2016 12:00
BHMBCCMKT01,577,160,9/11/2016 12:27
BHMBCCMKT01,577,172,9/11/2016 13:00
BHMBCCMKT01,577,172,9/11/2016 13:27
BHMBCCMKT01,577,163,9/11/2016 14:00
BHMBCCMKT01,577,152,9/11/2016 14:27
BHMBCCMKT01,577,134,9/11/2016 15:00
BHMBCCMKT01,577,124,9/11/2016 15:34
BHMBCCMKT01,577,108,9/11/2016 16:00
BHMBCCMKT01,577,94,9/11/2016 16:34
BHMBCCMKT01,577,36,10/11/2016 8:00
BHMBCCMKT01,577,41,10/11/2016 8:34
BHMBCCMKT01,577,49,10/11/2016 9:00
BHMBCCMKT01,577,65,10/11/2016 9:27
BHMBCCMKT01,577,93,10/11/2016 10:00
BHMBCCMKT01,577,126,10/11/2016 10:27
BHMBCCMKT01,577,160,10/11/2016 11:00
BHMBCCMKT01,577,186,10/11/2016 11:27
BHMBCCMKT01,577,201,10/11/2016 12:00
BHMBCCMKT01,577,208,10/11/2016 12:27
BHMBCCMKT01,577,208,10/11/2016 13:00
BHMBCCMKT01,577,200,10/11/2016 13:34
BHMBCCMKT01,577,201,10/11/2016 14:00
BHMBCCMKT01,577,190,10/11/2016 14:27
BHMBCCMKT01,577,162,10/11/2016 15:00
BHMBCCMKT01,577,153,10/11/2016 15:27
BHMBCCMKT01,577,147,10/11/2016 16:00
BHMBCCMKT01,577,136,10/11/2016 16:27
BHMBCCMKT01,577,39,11/11/2016 8:00
BHMBCCMKT01,577,42,11/11/2016 8:27
BHMBCCMKT01,577,63,11/11/2016 9:00
BHMBCCMKT01,577,82,11/11/2016 9:27
BHMBCCMKT01,577,122,11/11/2016 10:00
BHMBCCMKT01,577,147,11/11/2016 10:27
BHMBCCMKT01,577,169,11/11/2016 11:00
BHMBCCMKT01,577,191,11/11/2016 11:27
BHMBCCMKT01,577,188,11/11/2016 12:00
BHMBCCMKT01,577,178,11/11/2016 12:27
BHMBCCMKT01,577,164,11/11/2016 13:00
BHMBCCMKT01,577,166,11/11/2016 13:34
BHMBCCMKT01,577,170,11/11/2016 14:00
BHMBCCMKT01,577,161,11/11/2016 14:27
BHMBCCMKT01,577,162,11/11/2016 15:00
BHMBCCMKT01,577,142,11/11/2016 15:34
BHMBCCMKT01,577,138,11/11/2016 16:00
BHMBCCMKT01,577,124,11/11/2016 16:34
BHMBCCMKT01,577,33,12/11/2016 8:00
BHMBCCMKT01,577,37,12/11/2016 8:27
BHMBCCMKT01,577,50,12/11/2016 9:00
BHMBCCMKT01,577,73,12/11/2016 9:27
BHMBCCMKT01,577,124,12/11/2016 10:00
BHMBCCMKT01,577,159,12/11/2016 10:27
BHMBCCMKT01,577,212,12/11/2016 11:00
BHMBCCMKT01,577,251,12/11/2016 11:34
BHMBCCMKT01,577,291,12/11/2016 12:00
BHMBCCMKT01,577,306,12/11/2016 12:27
BHMBCCMKT01,577,321,12/11/2016 13:00
BHMBCCMKT01,577,341,12/11/2016 13:27
BHMBCCMKT01,577,383,12/11/2016 14:00
BHMBCCMKT01,577,416,12/11/2016 14:27
BHMBCCMKT01,577,449,12/11/2016 15:00
BHMBCCMKT01,577,442,12/11/2016 15:27
BHMBCCMKT01,577,418,12/11/2016 16:00
BHMBCCMKT01,577,356,12/11/2016 16:34
BHMBCCMKT01,577,23,13/11/2016 8:00
BHMBCCMKT01,577,24,13/11/2016 8:27
BHMBCCMKT01,577,27,13/11/2016 9:00
BHMBCCMKT01,577,28,13/11/2016 9:34
BHMBCCMKT01,577,32,13/11/2016 10:00
BHMBCCMKT01,577,46,13/11/2016 10:33
BHMBCCMKT01,577,69,13/11/2016 11:00
BHMBCCMKT01,577,95,13/11/2016 11:27
BHMBCCMKT01,577,128,13/11/2016 12:00
BHMBCCMKT01,577,154,13/11/2016 12:27
BHMBCCMKT01,577,191,13/11/2016 13:07
BHMBCCMKT01,577,204,13/11/2016 13:33
BHMBCCMKT01,577,220,13/11/2016 14:00
BHMBCCMKT01,577,233,13/11/2016 14:27
BHMBCCMKT01,577,220,13/11/2016 15:00
BHMBCCMKT01,577,205,13/11/2016 15:27
BHMBCCMKT01,577,170,13/11/2016 16:00
BHMBCCMKT01,577,133,13/11/2016 16:27
BHMBCCMKT01,577,31,14/11/2016 8:00
BHMBCCMKT01,577,36,14/11/2016 8:33
BHMBCCMKT01,577,42,14/11/2016 9:00
BHMBCCMKT01,577,61,14/11/2016 9:27
BHMBCCMKT01,577,85,14/11/2016 10:00
BHMBCCMKT01,577,99,14/11/2016 10:27
BHMBCCMKT01,577,129,14/11/2016 11:00
BHMBCCMKT01,577,135,14/11/2016 11:27
BHMBCCMKT01,577,158,14/11/2016 12:00
BHMBCCMKT01,577,154,14/11/2016 12:27
BHMBCCMKT01,577,163,14/11/2016 13:00
BHMBCCMKT01,577,152,14/11/2016 13:27
BHMBCCMKT01,577,143,14/11/2016 14:00
BHMBCCMKT01,577,126,14/11/2016 14:33
BHMBCCMKT01,577,121,14/11/2016 15:00
BHMBCCMKT01,577,113,14/11/2016 15:27
BHMBCCMKT01,577,103,14/11/2016 16:00
BHMBCCMKT01,577,89,14/11/2016 16:27
BHMBCCMKT01,577,32,15/11/2016 7:57
BHMBCCMKT01,577,38,15/11/2016 8:30
BHMBCCMKT01,577,47,15/11/2016 8:57
BHMBCCMKT01,577,79,15/11/2016 9:30
BHMBCCMKT01,577,113,15/11/2016 9:57
BHMBCCMKT01,577,171,15/11/2016 10:30
BHMBCCMKT01,577,209,15/11/2016 11:03
BHMBCCMKT01,577,226,15/11/2016 11:30
BHMBCCMKT01,577,227,15/11/2016 11:57
BHMBCCMKT01,577,222,15/11/2016 12:30
BHMBCCMKT01,577,230,15/11/2016 12:57
BHMBCCMKT01,577,233,15/11/2016 13:30
BHMBCCMKT01,577,248,15/11/2016 14:03
BHMBCCMKT01,577,216,15/11/2016 14:30
BHMBCCMKT01,577,170,15/11/2016 15:03
BHMBCCMKT01,577,158,15/11/2016 15:30
BHMBCCMKT01,577,136,15/11/2016 15:57
BHMBCCMKT01,577,114,15/11/2016 16:30
BHMBCCMKT01,577,38,16/11/2016 8:00
BHMBCCMKT01,577,40,16/11/2016 8:27
BHMBCCMKT01,577,54,16/11/2016 9:00
BHMBCCMKT01,577,64,16/11/2016 9:27
BHMBCCMKT01,577,99,16/11/2016 10:00
BHMBCCMKT01,577,129,16/11/2016 10:33
BHMBCCMKT01,577,149,16/11/2016 11:00
BHMBCCMKT01,577,163,16/11/2016 11:27
BHMBCCMKT01,577,174,16/11/2016 12:00
BHMBCCMKT01,577,172,16/11/2016 12:27
BHMBCCMKT01,577,176,16/11/2016 13:00
BHMBCCMKT01,577,187,16/11/2016 13:27
BHMBCCMKT01,577,182,16/11/2016 14:00
BHMBCCMKT01,577,181,16/11/2016 14:27
BHMBCCMKT01,577,159,16/11/2016 15:00
BHMBCCMKT01,577,145,16/11/2016 15:33
BHMBCCMKT01,577,140,16/11/2016 16:00
BHMBCCMKT01,577,125,16/11/2016 16:33
BHMBCCMKT01,577,34,17/11/2016 8:04
BHMBCCMKT01,577,38,17/11/2016 8:31
BHMBCCMKT01,577,51,17/11/2016 9:03
BHMBCCMKT01,577,69,17/11/2016 9:31
BHMBCCMKT01,577,108,17/11/2016 9:57
BHMBCCMKT01,577,146,17/11/2016 10:31
BHMBCCMKT01,577,182,17/11/2016 11:04
BHMBCCMKT01,577,186,17/11/2016 11:31
BHMBCCMKT01,577,209,17/11/2016 12:04
BHMBCCMKT01,577,210,17/11/2016 12:31
BHMBCCMKT01,577,214,17/11/2016 13:04
BHMBCCMKT01,577,212,17/11/2016 13:31
BHMBCCMKT01,577,193,17/11/2016 14:04
BHMBCCMKT01,577,175,17/11/2016 14:30
BHMBCCMKT01,577,150,17/11/2016 14:58
BHMBCCMKT01,577,136,17/11/2016 15:30
BHMBCCMKT01,577,130,17/11/2016 15:58
BHMBCCMKT01,577,114,17/11/2016 16:31
BHMBCCMKT01,577,35,18/11/2016 8:01
BHMBCCMKT01,577,35,18/11/2016 8:01
BHMBCCMKT01,577,37,18/11/2016 8:27
BHMBCCMKT01,577,73,18/11/2016 9:27
BHMBCCMKT01,577,117,18/11/2016 10:01
BHMBCCMKT01,577,157,18/11/2016 10:27
BHMBCCMKT01,577,194,18/11/2016 11:01
BHMBCCMKT01,577,197,18/11/2016 11:34
BHMBCCMKT01,577,205,18/11/2016 12:01
BHMBCCMKT01,577,193,18/11/2016 12:27
BHMBCCMKT01,577,201,18/11/2016 13:01
BHMBCCMKT01,577,217,18/11/2016 13:34
BHMBCCMKT01,577,213,18/11/2016 14:01
BHMBCCMKT01,577,196,18/11/2016 14:28
BHMBCCMKT01,577,168,18/11/2016 15:01
BHMBCCMKT01,577,164,18/11/2016 15:28
BHMBCCMKT01,577,154,18/11/2016 16:01
BHMBCCMKT01,577,140,18/11/2016 16:28
BHMBCCMKT01,577,29,19/11/2016 7:57
BHMBCCMKT01,577,34,19/11/2016 8:31
BHMBCCMKT01,577,51,19/11/2016 8:57
BHMBCCMKT01,577,102,19/11/2016 9:31
BHMBCCMKT01,577,152,19/11/2016 10:04
BHMBCCMKT01,577,196,19/11/2016 10:31
BHMBCCMKT01,577,235,19/11/2016 10:58
BHMBCCMKT01,577,269,19/11/2016 11:31
BHMBCCMKT01,577,293,19/11/2016 12:04
BHMBCCMKT01,577,340,19/11/2016 12:31
BHMBCCMKT01,577,400,19/11/2016 13:04
BHMBCCMKT01,577,429,19/11/2016 13:31
BHMBCCMKT01,577,492,19/11/2016 14:04
BHMBCCMKT01,577,473,19/11/2016 14:31
BHMBCCMKT01,577,482,19/11/2016 15:04
BHMBCCMKT01,577,489,19/11/2016 15:31
BHMBCCMKT01,577,452,19/11/2016 16:04
BHMBCCMKT01,577,431,19/11/2016 16:31
BHMBCCMKT01,577,20,20/11/2016 8:01
BHMBCCMKT01,577,22,20/11/2016 8:27
BHMBCCMKT01,577,21,20/11/2016 9:01
BHMBCCMKT01,577,24,20/11/2016 9:27
BHMBCCMKT01,577,28,20/11/2016 10:01
BHMBCCMKT01,577,44,20/11/2016 10:27
BHMBCCMKT01,577,95,20/11/2016 11:01
BHMBCCMKT01,577,128,20/11/2016 11:27
BHMBCCMKT01,577,163,20/11/2016 12:01
BHMBCCMKT01,577,194,20/11/2016 12:34
BHMBCCMKT01,577,246,20/11/2016 13:07
BHMBCCMKT01,577,268,20/11/2016 13:27
BHMBCCMKT01,577,307,20/11/2016 14:01
BHMBCCMKT01,577,309,20/11/2016 14:27
BHMBCCMKT01,577,290,20/11/2016 15:01
BHMBCCMKT01,577,276,20/11/2016 15:27
BHMBCCMKT01,577,231,20/11/2016 16:01
BHMBCCMKT01,577,180,20/11/2016 16:31
BHMBCCMKT01,577,26,21/11/2016 8:04
BHMBCCMKT01,577,32,21/11/2016 8:31
BHMBCCMKT01,577,39,21/11/2016 9:04
BHMBCCMKT01,577,54,21/11/2016 9:31
BHMBCCMKT01,577,78,21/11/2016 10:04
BHMBCCMKT01,577,92,21/11/2016 10:31
BHMBCCMKT01,577,99,21/11/2016 11:04
BHMBCCMKT01,577,115,21/11/2016 11:30
BHMBCCMKT01,577,122,21/11/2016 11:57
BHMBCCMKT01,577,136,21/11/2016 12:31
BHMBCCMKT01,577,146,21/11/2016 12:57
BHMBCCMKT01,577,147,21/11/2016 13:31
BHMBCCMKT01,577,138,21/11/2016 14:04
BHMBCCMKT01,577,119,21/11/2016 14:31
BHMBCCMKT01,577,111,21/11/2016 14:57
BHMBCCMKT01,577,98,21/11/2016 15:31
BHMBCCMKT01,577,93,21/11/2016 15:57
BHMBCCMKT01,577,83,21/11/2016 16:31
BHMBCCMKT01,577,24,22/11/2016 7:57
BHMBCCMKT01,577,32,22/11/2016 8:31
BHMBCCMKT01,577,45,22/11/2016 9:04
BHMBCCMKT01,577,66,22/11/2016 9:31
BHMBCCMKT01,577,116,22/11/2016 10:04
BHMBCCMKT01,577,154,22/11/2016 10:31
BHMBCCMKT01,577,188,22/11/2016 11:04
BHMBCCMKT01,577,209,22/11/2016 11:31
BHMBCCMKT01,577,228,22/11/2016 12:04
BHMBCCMKT01,577,232,22/11/2016 12:31
BHMBCCMKT01,577,234,22/11/2016 12:57
BHMBCCMKT01,577,234,22/11/2016 13:31
BHMBCCMKT01,577,227,22/11/2016 13:57
BHMBCCMKT01,577,205,22/11/2016 14:31
BHMBCCMKT01,577,175,22/11/2016 14:57
BHMBCCMKT01,577,160,22/11/2016 15:31
BHMBCCMKT01,577,137,22/11/2016 15:57
BHMBCCMKT01,577,122,22/11/2016 16:30
BHMBCCMKT01,577,28,23/11/2016 8:04
BHMBCCMKT01,577,29,23/11/2016 8:30
BHMBCCMKT01,577,34,23/11/2016 8:57
BHMBCCMKT01,577,47,23/11/2016 9:31
BHMBCCMKT01,577,72,23/11/2016 10:04
BHMBCCMKT01,577,100,23/11/2016 10:31
BHMBCCMKT01,577,128,23/11/2016 11:04
BHMBCCMKT01,577,152,23/11/2016 11:31
BHMBCCMKT01,577,166,23/11/2016 11:57
BHMBCCMKT01,577,177,23/11/2016 12:31
BHMBCCMKT01,577,187,23/11/2016 13:04
BHMBCCMKT01,577,181,23/11/2016 13:31
BHMBCCMKT01,577,177,23/11/2016 13:57
BHMBCCMKT01,577,150,23/11/2016 14:30
BHMBCCMKT01,577,126,23/11/2016 15:04
BHMBCCMKT01,577,119,23/11/2016 15:31
BHMBCCMKT01,577,102,23/11/2016 16:04
BHMBCCMKT01,577,92,23/11/2016 16:30
BHMBCCMKT01,577,32,24/11/2016 8:00
BHMBCCMKT01,577,34,24/11/2016 8:27
BHMBCCMKT01,577,52,24/11/2016 9:00
BHMBCCMKT01,577,81,24/11/2016 9:34
BHMBCCMKT01,577,110,24/11/2016 10:01
BHMBCCMKT01,577,131,24/11/2016 10:27
BHMBCCMKT01,577,167,24/11/2016 11:00
BHMBCCMKT01,577,187,24/11/2016 11:27
BHMBCCMKT01,577,200,24/11/2016 12:00
BHMBCCMKT01,577,211,24/11/2016 12:30
BHMBCCMKT01,577,230,24/11/2016 13:04
BHMBCCMKT01,577,219,24/11/2016 13:30
BHMBCCMKT01,577,214,24/11/2016 13:57
BHMBCCMKT01,577,194,24/11/2016 14:30
BHMBCCMKT01,577,176,24/11/2016 14:57
BHMBCCMKT01,577,157,24/11/2016 15:31
BHMBCCMKT01,577,147,24/11/2016 15:57
BHMBCCMKT01,577,134,24/11/2016 16:31
BHMBCCMKT01,577,44,25/11/2016 8:00
BHMBCCMKT01,577,44,25/11/2016 8:00
BHMBCCMKT01,577,60,25/11/2016 9:00
BHMBCCMKT01,577,106,25/11/2016 9:27
BHMBCCMKT01,577,222,25/11/2016 10:00
BHMBCCMKT01,577,283,25/11/2016 10:27
BHMBCCMKT01,577,331,25/11/2016 11:00
BHMBCCMKT01,577,370,25/11/2016 11:27
BHMBCCMKT01,577,380,25/11/2016 12:00
BHMBCCMKT01,577,390,25/11/2016 12:34
BHMBCCMKT01,577,386,25/11/2016 13:00
BHMBCCMKT01,577,384,25/11/2016 13:27
BHMBCCMKT01,577,357,25/11/2016 14:00
BHMBCCMKT01,577,355,25/11/2016 14:34
BHMBCCMKT01,577,341,25/11/2016 15:00
BHMBCCMKT01,577,333,25/11/2016 15:27
BHMBCCMKT01,577,264,25/11/2016 16:00
BHMBCCMKT01,577,248,25/11/2016 16:27
BHMBCCMKT01,577,39,26/11/2016 8:01
BHMBCCMKT01,577,41,26/11/2016 8:28
BHMBCCMKT01,577,59,26/11/2016 9:01
BHMBCCMKT01,577,111,26/11/2016 9:35
BHMBCCMKT01,577,160,26/11/2016 10:01
BHMBCCMKT01,577,195,26/11/2016 10:35
BHMBCCMKT01,577,247,26/11/2016 11:01
BHMBCCMKT01,577,298,26/11/2016 11:28
BHMBCCMKT01,577,368,26/11/2016 12:01
BHMBCCMKT01,577,428,26/11/2016 12:28
BHMBCCMKT01,577,489,26/11/2016 13:01
BHMBCCMKT01,577,508,26/11/2016 13:28
BHMBCCMKT01,577,551,26/11/2016 14:01
BHMBCCMKT01,577,573,26/11/2016 14:41
BHMBCCMKT01,577,567,26/11/2016 15:01
BHMBCCMKT01,577,551,26/11/2016 15:28
BHMBCCMKT01,577,543,26/11/2016 16:01
BHMBCCMKT01,577,501,26/11/2016 16:28
BHMBCCMKT01,577,22,27/11/2016 8:02
BHMBCCMKT01,577,22,27/11/2016 8:32
BHMBCCMKT01,577,23,27/11/2016 9:02
BHMBCCMKT01,577,24,27/11/2016 9:32
BHMBCCMKT01,577,35,27/11/2016 10:01
BHMBCCMKT01,577,65,27/11/2016 10:32
BHMBCCMKT01,577,98,27/11/2016 11:01
BHMBCCMKT01,577,147,27/11/2016 11:31
BHMBCCMKT01,577,177,27/11/2016 12:01
BHMBCCMKT01,577,223,27/11/2016 12:32
BHMBCCMKT01,577,259,27/11/2016 13:08
BHMBCCMKT01,577,291,27/11/2016 13:32
BHMBCCMKT01,577,304,27/11/2016 14:02
BHMBCCMKT01,577,300,27/11/2016 14:31
BHMBCCMKT01,577,292,27/11/2016 15:01
BHMBCCMKT01,577,283,27/11/2016 15:32
BHMBCCMKT01,577,240,27/11/2016 16:01
BHMBCCMKT01,577,199,27/11/2016 16:32
BHMBCCMKT01,577,20,28/11/2016 8:01
BHMBCCMKT01,577,28,28/11/2016 8:32
BHMBCCMKT01,577,33,28/11/2016 9:02
BHMBCCMKT01,577,51,28/11/2016 9:28
BHMBCCMKT01,577,82,28/11/2016 10:01
BHMBCCMKT01,577,112,28/11/2016 10:32
BHMBCCMKT01,577,147,28/11/2016 11:01
BHMBCCMKT01,577,187,28/11/2016 11:32
BHMBCCMKT01,577,205,28/11/2016 12:01
BHMBCCMKT01,577,217,28/11/2016 12:28
BHMBCCMKT01,577,224,28/11/2016 13:02
BHMBCCMKT01,577,224,28/11/2016 13:31
BHMBCCMKT01,577,209,28/11/2016 14:02
BHMBCCMKT01,577,199,28/11/2016 14:32
BHMBCCMKT01,577,171,28/11/2016 15:02
BHMBCCMKT01,577,150,28/11/2016 15:41
BHMBCCMKT01,577,131,28/11/2016 16:02
BHMBCCMKT01,577,133,28/11/2016 16:28
BHMBCCMKT01,577,20,29/11/2016 7:55
BHMBCCMKT01,577,24,29/11/2016 8:28
BHMBCCMKT01,577,38,29/11/2016 9:02
BHMBCCMKT01,577,53,29/11/2016 9:28
BHMBCCMKT01,577,90,29/11/2016 10:01
BHMBCCMKT01,577,132,29/11/2016 10:28
BHMBCCMKT01,577,165,29/11/2016 11:01
BHMBCCMKT01,577,188,29/11/2016 11:28
BHMBCCMKT01,577,192,29/11/2016 11:55
BHMBCCMKT01,577,206,29/11/2016 12:28
BHMBCCMKT01,577,208,29/11/2016 13:02
BHMBCCMKT01,577,206,29/11/2016 13:28
BHMBCCMKT01,577,180,29/11/2016 14:01
BHMBCCMKT01,577,169,29/11/2016 14:28
BHMBCCMKT01,577,152,29/11/2016 14:55
BHMBCCMKT01,577,138,29/11/2016 15:28
BHMBCCMKT01,577,128,29/11/2016 16:02
BHMBCCMKT01,577,114,29/11/2016 16:28
BHMBCCMKT01,577,17,30/11/2016 8:02
BHMBCCMKT01,577,24,30/11/2016 8:28
BHMBCCMKT01,577,35,30/11/2016 9:01
BHMBCCMKT01,577,49,30/11/2016 9:28
BHMBCCMKT01,577,81,30/11/2016 10:01
BHMBCCMKT01,577,107,30/11/2016 10:28
BHMBCCMKT01,577,134,30/11/2016 10:55
BHMBCCMKT01,577,159,30/11/2016 11:28
BHMBCCMKT01,577,182,30/11/2016 12:01
BHMBCCMKT01,577,189,30/11/2016 12:28
BHMBCCMKT01,577,204,30/11/2016 13:01
BHMBCCMKT01,577,201,30/11/2016 13:28
BHMBCCMKT01,577,196,30/11/2016 14:01
BHMBCCMKT01,577,181,30/11/2016 14:28
BHMBCCMKT01,577,154,30/11/2016 15:01
BHMBCCMKT01,577,132,30/11/2016 15:28
BHMBCCMKT01,577,114,30/11/2016 16:01
BHMBCCMKT01,577,106,30/11/2016 16:28
BHMBCCMKT01,577,22,1/12/2016 8:05
BHMBCCMKT01,577,22,1/12/2016 8:25
BHMBCCMKT01,577,31,1/12/2016 8:58
BHMBCCMKT01,577,47,1/12/2016 9:25
BHMBCCMKT01,577,94,1/12/2016 9:58
BHMBCCMKT01,577,127,1/12/2016 10:25
BHMBCCMKT01,577,153,1/12/2016 10:58
BHMBCCMKT01,577,174,1/12/2016 11:32
BHMBCCMKT01,577,196,1/12/2016 11:58
BHMBCCMKT01,577,191,1/12/2016 12:25
BHMBCCMKT01,577,207,1/12/2016 12:58
BHMBCCMKT01,577,203,1/12/2016 13:25
BHMBCCMKT01,577,190,1/12/2016 13:58
BHMBCCMKT01,577,173,1/12/2016 14:25
BHMBCCMKT01,577,168,1/12/2016 14:58
BHMBCCMKT01,577,153,1/12/2016 15:25
BHMBCCMKT01,577,123,1/12/2016 15:58
BHMBCCMKT01,577,108,1/12/2016 16:25
BHMBCCMKT01,577,18,2/12/2016 7:55
BHMBCCMKT01,577,24,2/12/2016 8:28
BHMBCCMKT01,577,40,2/12/2016 9:01
BHMBCCMKT01,577,58,2/12/2016 9:28
BHMBCCMKT01,577,91,2/12/2016 10:02
BHMBCCMKT01,577,122,2/12/2016 10:28
BHMBCCMKT01,577,155,2/12/2016 11:01
BHMBCCMKT01,577,181,2/12/2016 11:28
BHMBCCMKT01,577,197,2/12/2016 12:01
BHMBCCMKT01,577,196,2/12/2016 12:28
BHMBCCMKT01,577,200,2/12/2016 12:58
BHMBCCMKT01,577,203,2/12/2016 13:25
BHMBCCMKT01,577,196,2/12/2016 13:58
BHMBCCMKT01,577,186,2/12/2016 14:25
BHMBCCMKT01,577,175,2/12/2016 14:58
BHMBCCMKT01,577,149,2/12/2016 15:31
BHMBCCMKT01,577,131,2/12/2016 15:58
BHMBCCMKT01,577,105,2/12/2016 16:32
BHMBCCMKT01,577,11,5/12/2016 8:02
BHMBCCMKT01,577,14,5/12/2016 8:29
BHMBCCMKT01,577,26,5/12/2016 9:02
BHMBCCMKT01,577,39,5/12/2016 9:29
BHMBCCMKT01,577,63,5/12/2016 10:03
BHMBCCMKT01,577,87,5/12/2016 10:29
BHMBCCMKT01,577,113,5/12/2016 11:02
BHMBCCMKT01,577,126,5/12/2016 11:29
BHMBCCMKT01,577,148,5/12/2016 11:56
BHMBCCMKT01,577,161,5/12/2016 12:29
BHMBCCMKT01,577,172,5/12/2016 13:02
BHMBCCMKT01,577,177,5/12/2016 13:29
BHMBCCMKT01,577,170,5/12/2016 14:02
BHMBCCMKT01,577,165,5/12/2016 14:29
BHMBCCMKT01,577,149,5/12/2016 15:02
BHMBCCMKT01,577,142,5/12/2016 15:29
BHMBCCMKT01,577,106,5/12/2016 16:02
BHMBCCMKT01,577,95,5/12/2016 16:29
BHMBCCMKT01,577,11,6/12/2016 7:56
BHMBCCMKT01,577,11,6/12/2016 8:29
BHMBCCMKT01,577,22,6/12/2016 8:56
BHMBCCMKT01,577,39,6/12/2016 9:29
BHMBCCMKT01,577,83,6/12/2016 10:02
BHMBCCMKT01,577,120,6/12/2016 10:29
BHMBCCMKT01,577,194,6/12/2016 11:02
BHMBCCMKT01,577,220,6/12/2016 11:29
BHMBCCMKT01,577,226,6/12/2016 11:56
BHMBCCMKT01,577,240,6/12/2016 12:29
BHMBCCMKT01,577,238,6/12/2016 12:56
